protein_id,structural_novelty
NZ_FKIP01000620.1_5,0.15942664
NZ_FCNU01000011.1_246,0.17824991
JADBKU010000023.1_98,0.15810645
QZKI01000062.1_52,0.18378626
NZ_RXLO01000015.1_71,0.04282887
CAJUHL010000002.1_82,0.15369341
NZ_FKIP01000570.1_6,0.12354461
JABXHY010000005.1_4,0.17569712
SHMX01000001.1_96,0.16525121
DITF01000354.1_3,0.16154596
LJUI01000031.1_6,0.13660784
NZ_CP012328.1_835,0.17769068
JABDLO010000509.1_12,0.04712081
NC_021031.1_2646,0.14180447
NZ_JPST01000003.1_28,0.17189649
NZ_LBMK01000002.1_674,0.24828592
NZ_AP018227.1_1946,0.086084746
JAFCDI010000017.1_15,0.13200986
NZ_KZ293963.1_2006,0.13772662
PWGE01000388.1_5,0.120937586
JACNFQ010000027.1_1,0.19445454
JAGCPB010000020.1_115,0.21768674
NZ_FCNU01000021.1_31,0.20203047
MFGS01000190.1_7,0.15959144
NZ_NCSM01000072.1_3,0.19523995
VBOW01000063.1_10,0.11303274
JACIXS010000014.1_1,0.2453796
NZ_FRCD01000006.1_117,0.07335977
NZ_NCSM01000098.1_22,0.12632073
DDWC01000253.1_8,0.15298104
MHDQ01000043.1_16,0.12660976
WLOP01000002.1_96,0.15320417
QNDR01000060.1_2,0.16606137
JAFCFP010000007.1_24,0.11868324
WQSZ01000002.1_33,0.23011585
QCFI01000004.1_77,0.14108679
NZ_CP014223.1_2330,0.23143797
URIY01000012.1_3,0.09671827
NZ_CP015423.1_1017,0.20373926
JACCUF010000302.1_2,0.13088167
NZ_CP069127.1_411,0.13685668
JABFGF010000003.1_433,0.17353468
DSWB01000438.1_9,0.13892907
JAADFP010000023.1_6,0.1398957
CAJOEW010000029.1_8,0.16762082
JACQWU010000028.1_10,0.18962213
NZUQ01000135.1_6,0.11361456
JAFGAQ010000111.1_2,0.042926632
NZ_BDAU01000002.1_24,0.19703838
WALD01000101.1_14,0.1508976
JADGAT010000099.1_5,0.09829597
JAHJSD010000013.1_16,0.17583588
VXMB01000009.1_126,0.15235844
CAIVOB010000057.1_3,0.17189056
ONGA01000002.1_99,0.0982669
NZ_NCSM01000007.1_219,0.20198564
DFGE01000022.1_58,0.1429301
NC_018649.1_1373,0.19783024
PLOF01000074.1_81,0.12914687
DSCM01000133.1_24,0.14796399
JAFGKQ010000044.1_8,0.17464605
WRMI01000017.1_23,0.100219704
VMTI01000184.1_6,0.1187524
JAFGUZ010000187.1_53,0.17569938
NZ_LBMK01000001.1_215,0.16039868
NZ_RXLO01000002.1_679,0.15175815
CAIVDM010000191.1_80,0.13964844
JADIMU010000046.1_20,0.2096558
NZ_BNCD01000017.1_122,0.15011105
JABDLO010000398.1_1,0.13181621
SLOM01000002.1_3,0.14648733
JAGXKI010000066.1_4,0.15223536
NZ_BAEO01000052.1_8,0.1557182
JABWCD010000008.1_61,0.1691846
UQCL01000014.1_22,0.19415525
JACPSX010000146.1_3,0.15580781
JACIXG010000014.1_19,0.16574588
JAADIO010000029.1_5,0.1462793
JAGWYZ010000021.1_24,0.10930566
JADJYS010000002.1_7,0.15879902
JADIMU010000064.1_44,0.2598706
SLNR01000116.1_23,0.112243116
DUMP01000001.1_4,0.14271876
JACPTH010000149.1_2,0.06357293
JAFRZH010000028.1_7,0.14185077
PLDF01000290.1_12,0.20744972
AQRW01000145.1_3,0.14689732
NZ_FRCD01000018.1_68,0.16348934
WVXK01000062.1_82,0.15766408
NZ_CP015423.1_1348,0.18599933
JAABRV010000121.1_6,0.12989253
NZ_QHKX01000004.1_16,0.12088798
MGDH01000022.1_89,0.115941785
CADCWE010000029.1_3,0.14767908
CP054183.1_466,0.16461357
JAAYRV010000213.1_5,0.080051444
JADJOY010000020.1_6,0.13072446
QLUP01000073.1_4,0.19162755
NZ_SGXC01000003.1_1022,0.055309486
CAIVGN010000196.1_27,0.17911962
CAISUK010000620.1_13,0.15709236
JAAYNI010000089.1_44,0.06830583
MWCD01000013.1_22,0.17648154
JAEOSL010000019.1_19,0.18044087
CAIQVJ010000134.1_59,0.15346552
JABWCQ010000004.1_69,0.11053093
UQCL01000083.1_3,0.14829275
NC_021031.1_2552,0.100344345
JAFGCY010000039.1_26,0.13045739
UQCL01000050.1_10,0.14798203
NZ_JAAIPW010000002.1_192,0.123353735
DITF01000223.1_21,0.112914905
NIRF01000031.1_3,0.1521103
JACPWU010000011.1_42,0.13755164
JAHITZ010000041.1_8,0.13517019
DSNN01000017.1_1,0.12872529
WFRF01000179.1_2,0.057632186
JAAYVF010000099.1_11,0.17447439
JAAYZI010000157.1_1,0.06756972
CAIWRR010000115.1_3,0.1505073
NZ_AP018227.1_1867,0.17183208
NZ_JH378980.1_7,0.16803402
JACNFQ010000084.1_8,0.16075416
MFAF01000067.1_8,0.20899272
JACPQY010000071.1_53,0.18586518
NZ_SJCO01000029.1_14,0.13155249
DTCJ01000082.1_13,0.16787985
LKMX01000019.1_17,0.17772354
NZ_KB908347.1_17,0.2776742
NZ_KB908339.1_34,0.27697507
NC_021031.1_145,0.14380528
CAAEXI010000018.1_84,0.13697101
JAEEJP010000029.1_20,0.2503528
PLPI01000137.1_27,0.16663972
JAFGEX010000225.1_6,0.21232167
JADHWT010000014.1_7,0.14842704
WRMI01000011.1_49,0.29608256
NZ_BNCD01000026.1_1,0.1906075
JAAYCL010000042.1_50,0.13404505
NZ_CP021081.1_539,0.18092638
SHYX01000001.1_153,0.15161297
LJUD01000123.1_1,0.14557609
NZ_JABFHO010000001.1_2433,0.16546603
MWBZ01000037.1_14,0.20917454
JAFGIQ010000212.1_1,0.13172661
CP002989.1_669,0.11392678
CAJUJZ010000139.1_1,0.20391004
QZKI01000021.1_9,0.14248249
SXND01000169.1_11,0.17709419
DHHE01000050.1_20,0.13783474
DSCS01000048.1_45,0.12406113
NZ_FRCD01000017.1_75,0.13759646
NZ_CP012328.1_77,0.1970993
NZ_SJCO01000037.1_1,0.1838157
JAGACY010000188.1_5,0.1494516
NZ_LMGK01000006.1_62,0.15988846
CADCCW010000009.1_29,0.19866696
NZ_JADWYU010000142.1_28,0.18405488
WRMI01000013.1_7,0.1438179
BMST01000008.1_253,0.13452496
DCUM01000165.1_19,0.08577887
JWIH01000025.1_47,0.15351465
MFPR01000028.1_65,0.19894916
CAJMJN010000002.1_147,0.1307815
RFHX01000010.1_5,0.17982832
NZ_JH378937.1_5,0.18721564
NC_022792.1_547,0.19702064
UQCL01000068.1_3,0.15436053
JAFKJK010000012.1_205,0.17431729
UQCL01000061.1_9,0.1744385
NZ_PTQW01000034.1_32,0.14534433
LMZT01000116.1_9,0.12172365
JAFRXC010000002.1_36,0.15554135
LJUD01000298.1_3,0.13844852
MVCR01000041.1_18,0.21649452
SYBY01000271.1_4,0.16609655
SHMX01000010.1_68,0.18739906
MWCZ01000162.1_6,0.12974587
DSWB01000314.1_1,0.1821565
NZ_LT985326.1_20,0.11779747
NZ_VFPQ01000002.1_309,0.17342466
JABMRT010000087.1_6,0.09749599
JAHIZU010000081.1_1,0.14328763
NZ_JAFVMG010000016.1_48,0.1445781
NZ_JADWYU010000142.1_27,0.118298784
DRXT01000033.1_19,0.0672871
NZ_LBMK01000009.1_180,0.114656605
CAIQVJ010000129.1_2,0.19357155
CAJUIP010000005.1_33,0.22429457
CP002988.1_54,0.16961537
MNUP01000040.1_14,0.15226254
MGDH01000011.1_130,0.124809146
PKTG01000144.1_12,0.10852076
NZ_JAFVMG010000001.1_87,0.1971027
JABFGF010000001.1_55,0.18688716
PWOD01000150.1_1,0.21766444
JAGOUY010000010.1_39,0.12361424
CP002988.1_359,0.16810982
CAJUHL010000047.1_14,0.16928099
NC_014836.1_997,0.15762247
JAFGGD010000030.1_31,0.10694684
CAJUKE010000006.1_49,0.12625518
CAJUJZ010000009.1_27,0.16698846
MGFH01000088.1_3,0.14718598
DDGC01000028.1_36,0.14091596
SOJN01000049.1_53,0.1628419
JAFGEV010000073.1_5,0.19209659
SLGQ01000319.1_1,0.23047106
DCHV01000101.1_5,0.082280196
PAYP01000052.1_15,0.14302582
NZ_PJIN01000007.1_161,0.13917777
JAFUYQ010000030.1_15,0.14393236
SVSB01000009.1_10,0.1459397
JAFGKQ010000037.1_1,0.15520005
NZ_CP027570.1_1949,0.13938591
WGBT01000144.1_3,0.060733892
WVXK01000062.1_184,0.13424411
LDXN01000010.1_22,0.1424771
NZ_QHKX01000001.1_665,0.18265757
JABWBZ010000171.1_7,0.14877205
JAHKBB010000057.1_4,0.12251347
NZ_FQTT01000009.1_252,0.1929075
JACPWU010000026.1_6,0.19537301
JACPAV010000006.1_53,0.19146225
JWIH01000020.1_419,0.1625804
NZ_CP015423.1_4172,0.16228649
PAYP01000112.1_20,0.16929814
JAHJSD010000069.1_4,0.15272558
NC_021031.1_1436,0.17576894
JACPSX010000269.1_20,0.14312606
NZ_LBMK01000012.1_13,0.1670781
NC_007759.1_718,0.2016553
JAAOXX010000059.1_3,0.19205914
NZ_BDAU01000033.1_134,0.13311441
NZ_BMLQ01000003.1_260,0.14130895
WALD01000071.1_21,0.11630404
ONGA01000010.1_108,0.1675541
JAFAZD010000160.1_10,0.14999811
NZ_FQVN01000001.1_711,0.11535348
PFSX01000026.1_9,0.16929348
NZ_FQVN01000003.1_551,0.15712973
JAGOBX010000093.1_3,0.14740641
CADCCW010000019.1_13,0.19466135
PLYD01000045.1_2,0.15993537
NZ_UTHA01000130.1_66,0.12590155
JAFGUZ010000094.1_34,0.1789178
SHYX01000023.1_69,0.16308908
QZJZ01000013.1_19,0.15297773
NZ_PTQW01000039.1_14,0.15247145
NZ_BNCD01000015.1_132,0.16829607
NZ_FKIP01000386.1_5,0.19397445
SXND01000279.1_7,0.20814574
URIY01000020.1_25,0.13836023
JAGWXF010000015.1_2,0.1449342
NZ_RXLO01000002.1_170,0.13990971
PMNA01000022.1_93,0.20370702
JADGAT010000010.1_53,0.16286682
JAFGIQ010000072.1_7,0.13041061
DMSQ01000099.1_26,0.07517935
LDXN01000007.1_48,0.14724323
NZ_NCSM01000022.1_134,0.11822498
CAISUK010000136.1_9,0.09497907
JAAYXC010000469.1_1,0.27155668
NZ_JADWYU010000159.1_10,0.18271564
NZ_AWRU01000004.1_66,0.11717258
CACZFN010000035.1_24,0.19794412
CP002988.1_2538,0.25315508
JAFZBN010000018.1_56,0.19247708
LIUI01000135.1_18,0.14463404
MNUP01000083.1_9,0.21527722
CAAETL010000048.1_7,0.10672639
SLGQ01000118.1_4,0.16848937
NZ_PVNS01000005.1_223,0.10315369
JADBKU010000040.1_11,0.15763558
QZKU01000043.1_8,0.123045996
DRUY01000193.1_2,0.10788113
NVVD01000003.1_92,0.18312383
JAFGCY010000095.1_36,0.17531702
JAFANK010000242.1_12,0.14512059
JAAYXC010000277.1_8,0.14701536
JADJOY010000020.1_14,0.13754113
CACZLA010000031.1_15,0.16640815
DLGL01000096.1_37,0.17382273
QZJZ01000087.1_20,0.13615267
PUNC01000113.1_51,0.040460456
CAJQMW010000119.1_1,0.15321659
WJMB01000163.1_4,0.07523956
PLPI01000107.1_7,0.078856334
JAFKJK010000019.1_30,0.18737751
NZ_AGJL01000028.1_14,0.19309571
NZ_FCNU01000032.1_30,0.16177438
PWOD01000113.1_5,0.18545581
NZ_PVNS01000007.1_108,0.1609964
JAAOXU010000005.1_31,0.13778
JAFGIT010000118.1_1,0.16759256
CAISUK010000476.1_11,0.1282297
JABFRY010000474.1_2,0.14302772
MVCR01000081.1_2,0.1676698
JACIXQ010000001.1_61,0.23980765
JAGACY010000388.1_2,0.15617909
NZ_RZNA01000052.1_209,0.12805012
JAFAZD010000097.1_12,0.15464388
NZ_CP021084.1_124,0.14552349
NZ_KB908357.1_4,0.17371924
JAGYNK010000088.1_15,0.10776104
JWIH01000021.1_67,0.1354633
VBJS01000136.1_1,0.18633834
SXND01000104.1_4,0.20435461
NZ_KB908326.1_70,0.19556269
NZ_JAGGOF010000033.1_35,0.19907573
JABXHY010000032.1_61,0.16261722
NZ_LBMK01000003.1_259,0.16247399
DHHE01000235.1_4,0.120182015
PBWH01000006.1_436,0.19120115
JABMRT010000252.1_9,0.15327267
RFIY01000134.1_8,0.15265939
NZ_LBMK01000003.1_95,0.2201076
JAGOBX010000312.1_1,0.17676501
JACRAC010000007.1_4,0.16199051
JABDLO010000080.1_6,0.13344258
DRXH01000146.1_4,0.12944499
NZ_CAJFNR010000027.1_12,0.16340563
LCRX01000015.1_55,0.14758228
JAFANK010000345.1_4,0.12558661
NZ_CP015520.1_1434,0.17318206
NZ_LMKQ01000004.1_154,0.18156758
QZKI01000142.1_14,0.12248049
JAGVWD010000006.1_13,0.10949944
CAISUK010000682.1_10,0.18869111
NC_014917.1_45,0.13082762
DLGL01000126.1_10,0.14633325
NZ_JADWYU010000027.1_6,0.16524515
JAEOSL010000036.1_18,0.14253688
JAFGIT010000173.1_1,0.19749172
NYZA01000160.1_8,0.2377542
QIFF01000037.1_3,0.3067236
MFGS01000049.1_9,0.15084144
NZ_LT907975.1_2985,0.13986853
PBWH01000014.1_257,0.12204411
DHZH01000006.1_321,0.19487685
NZ_JOOE01000001.1_464,0.16066608
DSSB01000527.1_7,0.127502
CAIVGN010000099.1_5,0.16939905
WQSZ01000094.1_1,0.2052876
DIWJ01000019.1_6,0.21829005
CAJKKX010000164.1_6,0.14320631
NZ_AP018227.1_6291,0.14044891
MFGS01000167.1_8,0.16916606
WSZW01000184.1_11,0.14634329
JAAYVF010000009.1_16,0.17516062
PAQS01000029.1_6,0.15090542
DRUY01000103.1_12,0.20600367
JAADFP010000068.1_4,0.12429088
JAAOXU010000010.1_41,0.18211864
DHHE01000148.1_12,0.09544091
QNEG01000018.1_8,0.18336397
JAERTH010000029.1_21,0.12411465
PLDF01000270.1_35,0.119714834
NZ_FKIP01000653.1_2,0.17859617
LJUI01000177.1_7,0.14861217
NZ_SJCO01000016.1_34,0.20016427
DSSB01000514.1_1,0.23784056
JABFRY010000250.1_10,0.19274645
CAJUHL010000060.1_9,0.09081137
DEYK01000012.1_15,0.1513979
SFEJ01000006.1_39,0.14121142
JACRGW010000078.1_4,0.14242005
CAIWTR010000022.1_2,0.1930193
WJMB01000344.1_3,0.14122829
WAQR01000048.1_6,0.14724502
JACNFQ010000033.1_2,0.15745613
NZ_CP021082.1_351,0.17110854
DSNQ01000012.1_12,0.12846097
NZ_AWRU01000013.1_114,0.17532161
SLDX01000090.1_3,0.16066758
MGQK01000132.1_10,0.22435912
CP051243.1_2411,0.17946318
NZ_BNCD01000001.1_408,0.15994552
CAIJMQ010000105.1_2,0.1834104
JAFCFP010000073.1_4,0.120364085
SHMX01000003.1_344,0.124550305
JAHIPN010000070.1_2,0.1661516
NC_018649.1_1721,0.10101682
RFHX01000226.1_2,0.1809949
AWOA01000091.1_7,0.11080239
CAIVGN010000059.1_15,0.19212018
PWFS01000089.1_1,0.21838441
QHSL01000034.1_19,0.17363575
NZ_RZMY01000015.1_166,0.11259595
JABXHY010000036.1_86,0.17276561
JABDHD010000188.1_1,0.15921584
NZ_PQVH01000013.1_85,0.1340769
SLNR01000064.1_3,0.17308995
JADJOY010000009.1_6,0.14620341
NZ_BMLQ01000008.1_77,0.14989549
JABIXH010000082.1_1,0.18932016
QZJZ01000084.1_7,0.13222104
LJUD01000059.1_1,0.1752039
NZ_NCSM01000012.1_24,0.14321539
QZKU01000040.1_9,0.14651409
URUF01000055.1_4,0.13182369
JAHJDO010000089.1_35,0.1331672
JAEEIL010000026.1_59,0.14598934
WUAI01000034.1_35,0.17874998
JAEEIL010000016.1_9,0.16266575
JAFRZH010000003.1_7,0.13990882
CACGJS010000028.1_1,0.15704988
CAIVDM010000078.1_6,0.16346742
JAEEJP010000116.1_22,0.13899608
JABWCQ010000004.1_28,0.19100982
NZ_FCNU01000032.1_166,0.15810905
JAFTKO010000025.1_88,0.19629161
JADHUQ010000027.1_3,0.10989419
PWXJ01000057.1_10,0.12696984
WJMB01000130.1_3,0.1587234
NZ_JAFCMM010000005.1_420,0.16996981
USIB01000001.1_55,0.2704296
NVVD01000013.1_44,0.17403123
NZ_RZNA01000048.1_64,0.1804122
LJUD01000080.1_1,0.14171979
JAFGEV010000334.1_26,0.15054101
NZ_SJCO01000011.1_156,0.1455338
WFTM01000226.1_6,0.09601556
JAGOEH010000054.1_12,0.17285036
QNDR01000001.1_29,0.12734187
JACPUR010000039.1_15,0.124681376
JACPTH010000406.1_3,0.14534357
NZ_CP016279.1_6621,0.1576835
DUMJ01000009.1_9,0.1308276
WUAI01000029.1_15,0.1864768
NZ_AYYI01000005.1_65,0.11919291
NZ_CP027570.1_1262,0.13762088
NYZA01000161.1_10,0.14382151
PLOF01000072.1_7,0.14043042
NZ_LR216287.1_2705,0.20670648
CAIWTR010000239.1_4,0.14285597
JAFGIT010000321.1_8,0.12219234
NZ_JPST01000004.1_1,0.16553417
JAGALG010000099.1_6,0.17979209
VBAP01000145.1_5,0.114844486
WJMB01000340.1_3,0.15193252
NZ_JAFVMG010000007.1_71,0.18339297
MWBZ01000079.1_5,0.12070571
DVAE01000021.1_16,0.1878211
NZ_LMGK01000024.1_321,0.1675037
NZ_CP029480.1_1768,0.13908215
JAEOSL010000144.1_4,0.14810881
JACOWJ010000031.1_16,0.1443195
WFTM01000317.1_12,0.1526079
DJVG01000053.1_18,0.14915031
JAHITZ010000047.1_16,0.16722202
JABDLO010000431.1_16,0.14519216
JAAZOE010000036.1_7,0.1773526
NZ_BDAU01000006.1_79,0.19058345
CP054183.1_2165,0.15492539
WFTM01000255.1_1,0.18518521
JADBKU010000010.1_98,0.16688655
BDTM01000008.1_8,0.13097969
CAIJMQ010000034.1_6,0.14265655
LIUI01000058.1_6,0.19174209
NZ_AFXQ01000008.1_74,0.14899497
WVXK01000065.1_79,0.12841675
CAIVOB010000022.1_6,0.109254874
NZ_JAFVMG010000001.1_206,0.12757865
WTCB01000124.1_1,0.2581182
VGIW01000017.1_6,0.16667923
LMZT01000003.1_3,0.17071646
JADGAT010000088.1_6,0.18067718
JAHJSD010000072.1_4,0.14522062
DLGL01000046.1_1,0.14241333
NZ_CP012328.1_854,0.11529424
LQMQ01000014.1_16,0.12325889
DLGL01000068.1_3,0.1365956
JADHWK010000028.1_21,0.12425371
CAILUR010000207.1_6,0.21857016
SHYX01000031.1_49,0.16974251
DSCS01000023.1_7,0.1132681
DUMP01000073.1_10,0.16378137
DSCM01000053.1_35,0.14254682
SLOM01000254.1_1,0.14056125
NZ_CP015455.1_1317,0.15612057
DIVR01000065.1_191,0.16560578
JABDLO010000463.1_1,0.15619011
CAIQVJ010000027.1_88,0.11774139
DCHV01000013.1_38,0.16948642
DF820455.1_1248,0.15860203
PLFD01000054.1_12,0.13177109
JAFGGD010000041.1_14,0.06629509
NZ_JACJQY010000015.1_34,0.20892799
NZ_JAFVMG010000013.1_27,0.214502
NZ_CP015520.1_1036,0.14196278
DIVR01000020.1_2,0.17211172
DTLL01000103.1_35,0.17688696
NZ_JAGI01000003.1_31,0.12624142
JAADIC010000078.1_1,0.18404634
NZ_CP007062.1_379,0.15675259
CAIVGN010000234.1_27,0.15762709
DSSU01000383.1_5,0.15256718
NC_011661.1_313,0.11611418
JACRLM010000103.1_4,0.22556767
CAADSM010000094.1_5,0.22556505
JAFCDI010000002.1_16,0.12532993
NZ_JXCG01000012.1_2,0.20088235
NZ_BMLQ01000001.1_510,0.1497373
JAGWYZ010000124.1_9,0.16806984
SVSB01000016.1_24,0.13416325
JAFGND010000041.1_4,0.15325859
NZ_CP069127.1_968,0.16383258
AWOA01000017.1_33,0.18507712
NZ_BDAU01000004.1_49,0.18220712
NZ_JACJQY010000059.1_5,0.20174155
NYZA01000228.1_7,0.17376235
PLDF01000311.1_64,0.19358304
QJVW01000127.1_9,0.15924157
JADJOY010000021.1_222,0.17667589
JACQOF010000102.1_21,0.2159596
NZ_LMIV01000004.1_26,0.13159347
CAIQVJ010000108.1_196,0.1517489
JAGYNK010000050.1_3,0.11121142
NZ_AP018227.1_3920,0.13053149
NZ_CP007062.1_242,0.12945136
JAFGEV010000199.1_16,0.19365773
CP036261.1_2964,0.17521045
JAFGTC010000311.1_24,0.14450754
CACXDF010000100.1_1,0.10823132
PLDF01000158.1_20,0.14370894
CAJUHL010000065.1_6,0.15899532
JACIXG010000008.1_68,0.1859456
SHMX01000010.1_36,0.17117384
JAERTH010000058.1_11,0.12932287
NZ_BDAU01000011.1_41,0.18510701
NZ_CP015520.1_1835,0.15244369
JAFKJK010000018.1_57,0.14636537
JAGOBX010000030.1_10,0.15606265
NZ_LR216287.1_1505,0.18456134
JACRJN010000031.1_4,0.16147694
DMSQ01000030.1_65,0.18856055
NZ_LMIV01000002.1_511,0.17517588
CAJUIP010000061.1_10,0.14298272
JADIMU010000068.1_7,0.14002976
DUMJ01000016.1_9,0.11684468
JACQOF010000146.1_25,0.14336714
SFNH01000106.1_3,0.15679365
JAFGUZ010000046.1_1,0.111134924
JAAYAK010000279.1_1,0.112836584
JADHUQ010000086.1_1,0.19569089
DF820455.1_1224,0.17766428
RFFU01000076.1_17,0.08718668
JADHWT010000055.1_1,0.17768084
NZ_SJCO01000011.1_212,0.15079658
JAAYNI010000033.1_109,0.18968189
DUMP01000028.1_17,0.13875891
NZ_FQVN01000003.1_690,0.13579197
NZ_CP029480.1_1565,0.12598145
CAIWRR010000257.1_9,0.15696666
WOZJ01000042.1_1,0.13993087
NZ_JABFHO010000001.1_1143,0.15461564
MVZB01000231.1_3,0.14543205
SHYX01000034.1_18,0.17407928
PLDF01000495.1_10,0.12671934
JAAYCF010000097.1_1,0.12933934
CP054183.1_1270,0.14625758
QZJZ01000042.1_7,0.16594163
NZ_BNCD01000024.1_42,0.14006253
SHMX01000001.1_331,0.15676335
SFEJ01000051.1_2,0.14182667
VGJA01000194.1_2,0.14359562
JACPQY010000019.1_6,0.16760863
NZ_AP018227.1_3896,0.12185389
NZ_FRCD01000029.1_13,0.09407532
JAAYHG010000125.1_15,0.051427186
WSZW01000086.1_8,0.18188022
NZ_CP012328.1_1028,0.17637235
NZ_NCSM01000001.1_21,0.1289921
NC_021031.1_770,0.1720228
CAIQVJ010000120.1_55,0.13534407
JACCLG010000012.1_50,0.12781988
SHMX01000016.1_7,0.1528637
NZ_JAFCMM010000001.1_351,0.1301692
JACPQY010000011.1_71,0.19024082
JABWCP010000017.1_34,0.054600406
NZ_CP015423.1_5105,0.19242184
JABWBZ010000199.1_4,0.052138112
JACPUR010000037.1_36,0.09418024
JAHJLF010000039.1_59,0.15014292
JAHJLF010000091.1_18,0.14152762
JAEOSL010000011.1_6,0.1331731
URUF01000028.1_17,0.14722587
CAJUHL010000001.1_103,0.13170385
JACTNB010000024.1_74,0.19744626
MNUP01000133.1_12,0.10368432
CAJUJZ010000008.1_12,0.15779492
MFGS01000058.1_6,0.16710351
CAIVGN010000141.1_6,0.21895151
JAADFP010000158.1_7,0.13765351
NZ_BAEO01000055.1_88,0.17915681
PMZC01000052.1_40,0.21804138
JABDLO010000464.1_2,0.17901655
CAIWTR010000148.1_7,0.12497312
NZ_BDAU01000031.1_43,0.14324561
JAFCDI010000002.1_39,0.116120055
DLPB01000011.1_29,0.18696208
JACMRP010000247.1_6,0.17574406
JAGWYZ010000198.1_1,0.17134723
CAJMJN010000002.1_43,0.09929459
QNVD01000010.1_19,0.119722225
USIB01000009.1_21,0.09391119
NZ_JABFHO010000001.1_2897,0.10654561
JAAOXU010000006.1_35,0.16134821
PLFD01000048.1_9,0.18179135
WLFD01000220.1_2,0.18672474
CP002988.1_1016,0.2003835
JAFRXC010000055.1_43,0.10700903
JAFGEV010000164.1_7,0.14265658
JAGOBX010000118.1_6,0.19616412
JACRGW010000114.1_1,0.13006276
NZ_LR216287.1_1954,0.16472691
CAIVDM010000026.1_108,0.051343165
WTCB01000025.1_15,0.120635524
JAEEJP010000034.1_86,0.18515196
CAAEXI010000002.1_91,0.0901685
URUF01000030.1_21,0.059098016
LMZT01000032.1_8,0.21440215
PUNJ01000154.1_2,0.14549442
DITF01000371.1_2,0.23220158
PWXJ01000317.1_44,0.13681996
CAIWTR010000231.1_2,0.15531811
NZ_BNCD01000023.1_6,0.1439124
JABWBZ010000283.1_5,0.13575359
JAABRV010000017.1_11,0.2071692
PWFS01000220.1_2,0.1465712
NZ_QHKX01000003.1_304,0.14298275
NZ_PTQW01000014.1_57,0.15722336
JAFANK010000356.1_6,0.20879236
NZ_LBMK01000006.1_46,0.19872521
DBJE01000001.1_68,0.18489835
RFHX01000275.1_11,0.13726148
PMNA01000013.1_224,0.17407098
DSKM01000001.1_128,0.10432265
PMWA01000055.1_2,0.14305952
NZ_JAFCMM010000007.1_274,0.1466656
NZ_CP015455.1_57,0.1413398
NZ_RZMY01000003.1_307,0.16587459
CACYFZ010000004.1_1,0.17723754
NZ_PVNS01000003.1_212,0.19160396
DSNQ01000016.1_3,0.19264492
JAFGAQ010000138.1_6,0.1287302
PWOA01000037.1_11,0.2017744
BMST01000002.1_44,0.13453695
NZ_LMKQ01000001.1_964,0.17519546
NZ_SGXC01000003.1_714,0.16151509
MGFH01000029.1_4,0.14315899
NZ_FKIP01000436.1_3,0.108551
JACCUF010000390.1_2,0.13751177
NZ_JH378946.1_15,0.20973428
NZ_WEZQ01000004.1_2,0.16677763
QIJE01000028.1_59,0.124422505
CAAETL010000165.1_6,0.03566427
MWBZ01000140.1_6,0.16188881
NZ_PTQW01000014.1_22,0.15243703
NZ_FKIP01000558.1_1,0.14473277
NZ_CP021082.1_578,0.1418573
VBAP01000054.1_1,0.1384722
QIFF01000045.1_28,0.16966656
QMTU01000185.1_1,0.1559725
NZ_NCSM01000042.1_50,0.14239362
PKWQ01000343.1_8,0.13960114
MWCZ01000295.1_1,0.1944471
NZ_NCSM01000076.1_59,0.15160623
JAEEIL010000026.1_14,0.09567706
SHMX01000005.1_6,0.1560112
JACQPJ010000052.1_25,0.22076046
JAHIKO010000050.1_4,0.1849213
BMST01000001.1_118,0.23660378
MWCD01000002.1_5,0.15612832
NC_015499.1_1245,0.11839064
JABLWY010000001.1_686,0.120929524
UQCL01000002.1_17,0.14391199
CAJUJZ010000152.1_3,0.11270653
NZ_CP027570.1_1837,0.16009076
CAIVGN010000175.1_68,0.18611129
NZ_FKIP01001306.1_4,0.13231486
OMZR01000052.1_15,0.15236185
NZ_BJKN01000004.1_32,0.12670195
JACCUF010000319.1_4,0.15866223
CADCWE010000196.1_16,0.19733486
NVVD01000007.1_128,0.11758895
JAHITZ010000042.1_40,0.10914509
WRMI01000036.1_13,0.18344456
JACRLM010000099.1_2,0.16004916
CAIVGN010000207.1_5,0.1460425
CAIVGN010000238.1_28,0.21014953
JAFRSI010000141.1_7,0.16275501
LQMQ01000055.1_17,0.13608618
JAHITZ010000012.1_2,0.12767808
MWCZ01000067.1_7,0.096822225
JACPUC010000018.1_56,0.10865029
JACIXR010000005.1_142,0.077969275
NZ_FQTT01000010.1_96,0.17524153
JAAYXC010000002.1_2,0.19552238
JAAYZI010000358.1_2,0.07173149
NZ_CP016279.1_6015,0.1394088
SICP01000011.1_36,0.17438567
NZ_JADWYU010000293.1_1,0.16469751
DFGE01000009.1_3,0.061332334
DREG01000354.1_5,0.18496239
QZJZ01000010.1_26,0.14695187
NZ_FRCD01000026.1_5,0.16516462
KI543197.1_241,0.21546516
JABXHY010000036.1_15,0.1314477
QIJE01000034.1_3,0.14626347
MGQK01000039.1_15,0.13540138
JACPAV010000028.1_24,0.16827124
JAGOUY010000008.1_29,0.10218643
JAFYIZ010000038.1_13,0.11599082
CAAETL010000224.1_7,0.2095159
NZ_CP014223.1_2010,0.03222419
SXND01000133.1_23,0.2280178
PLPI01000075.1_13,0.11480205
NZ_LBMK01000002.1_1806,0.21188864
WJMB01000066.1_1,0.19844447
