genome_accession,protein_id,category,emb_row,role,is_positive,phylum,length_aa,pfam_family
GB_GCA_001443445.1,LDXN01000023.1_35,dark_negative,23976,query,False,Desulfobacterota_D,92,
GB_GCA_903905455.1,CAIVGN010000234.1_27,dark_negative,23977,query,False,Myxococcota,185,
GB_GCA_017406775.1,JAFQXV010000014.1_54,dark_negative,23978,query,False,Patescibacteria,84,
RS_GCF_001542625.1,NZ_CP016279.1_9026,dark_negative,23979,query,False,Actinobacteriota,142,
GB_GCA_003564155.1,PWOA01000103.1_11,dark_negative,23980,query,False,Cloacimonadota,368,
GB_GCA_903875225.1,CAIQVJ010000008.1_71,dark_negative,23981,query,False,Myxococcota_A,307,
RS_GCF_900217235.1,NZ_LT907975.1_569,dark_negative,23982,query,False,Desulfobacterota_I,125,
GB_GCA_011525785.1,WYBT01000012.1_54,dark_negative,23983,query,False,Planctomycetota,1169,
GB_GCA_012517325.1,JAAYVF010000123.1_29,dark_negative,23984,query,False,FEN-1099,47,
GB_GCA_006227105.1,SBFR01000165.1_10,dark_negative,23985,query,False,Bacteroidota,67,
GB_GCA_002314945.1,DCHV01000033.1_3,dark_negative,23986,query,False,Bacteroidota,349,
GB_GCA_016192455.1,JACPUC010000001.1_73,dark_negative,23987,query,False,JACPUC01,321,
RS_GCF_013404085.1,NZ_JABFHO010000001.1_2897,dark_negative,23988,query,False,Bacteroidota,186,
GB_GCA_015709695.1,CP054183.1_1692,dark_negative,23989,query,False,Proteobacteria,197,
RS_GCF_900079095.1,NZ_FKIP01001154.1_3,dark_negative,23990,query,False,Tectomicrobia,157,
RS_GCF_002368095.1,NZ_AP018227.1_4760,dark_negative,23991,query,False,Cyanobacteria,84,
GB_GCA_011330975.1,DSSU01000255.1_5,dark_negative,23992,query,False,Moduliflexota,121,
GB_GCA_002345475.1,DDWC01000008.1_7,dark_negative,23993,query,False,Firmicutes_H,131,
GB_GCA_003554945.1,PWHN01000040.1_22,dark_negative,23994,query,False,T1Sed10-126,296,
GB_GCA_007741475.1,CP036261.1_649,dark_negative,23995,query,False,Planctomycetota,501,
GB_GCA_003135055.1,PLDF01000014.1_8,dark_negative,23996,query,False,Acidobacteriota,179,
GB_GCA_004376575.1,SOJN01000109.1_10,dark_negative,23997,query,False,TA06,152,
GB_GCA_012744415.1,JAAYCF010000340.1_1,dark_negative,23998,query,False,Thermotogota,141,
GB_GCA_002422125.1,DITF01000102.1_7,dark_negative,23999,query,False,UBP17,271,
RS_GCF_904395335.1,NZ_CAJFNR010000025.1_36,dark_negative,24000,query,False,Firmicutes_A,61,
GB_GCA_005788585.1,SYBY01000115.1_8,dark_negative,24001,query,False,Actinobacteriota,87,
GB_GCA_003599815.1,QZJZ01000017.1_27,dark_negative,24002,query,False,Aureabacteria,72,
GB_GCA_003166335.1,PMWA01000026.1_19,dark_negative,24003,query,False,Methanobacteriota,149,
GB_GCA_016202645.1,JACQOF010000117.1_10,dark_negative,24004,query,False,Lindowbacteria,74,
RS_GCF_009864005.1,NZ_WEZQ01000017.1_175,dark_negative,24005,query,False,Firmicutes,245,
GB_GCA_013112635.1,JABFGF010000001.1_956,dark_negative,24006,query,False,Calditrichota,304,
GB_GCA_003133265.1,PKWQ01000100.1_16,dark_negative,24007,query,False,Proteobacteria,120,
RS_GCF_001612615.1,NZ_BDAU01000009.1_301,dark_negative,24008,query,False,Actinobacteriota,204,
GB_GCA_002069885.1,MWCD01000001.1_39,dark_negative,24009,query,False,UBP15,422,
RS_GCF_900142785.1,NZ_FRCD01000024.1_53,dark_negative,24010,query,False,Bacteroidota,135,
GB_GCA_009787645.1,WQSZ01000036.1_13,dark_negative,24011,query,False,Fibrobacterota,329,
GB_GCA_003142035.1,PLOF01000077.1_32,dark_negative,24012,query,False,Dormibacterota,105,
RS_GCF_001436505.1,NZ_AYYI01000003.1_52,dark_negative,24013,query,False,Firmicutes,121,
GB_GCA_000739515.1,DF820462.1_15,dark_negative,24014,query,False,Moduliflexota,363,
GB_GCA_017453205.1,JAFTKO010000029.1_49,dark_negative,24015,query,False,Firmicutes_A,86,
GB_GCA_001303705.1,LJUI01000031.1_6,dark_negative,24016,query,False,TA06,179,
GB_GCA_014360465.1,JACIXQ010000023.1_6,dark_negative,24017,query,False,JACIXR01,379,
GB_GCA_013139905.1,WSZW01000034.1_11,dark_negative,24018,query,False,EX4484-52,216,
GB_GCA_012839925.1,DUMJ01000074.1_5,dark_negative,24019,query,False,DUMJ01,92,
GB_GCA_016180645.1,JACPAV010000026.1_30,dark_negative,24020,query,False,JACPQY01,134,
RS_GCF_006716785.1,NZ_VFPQ01000001.1_2576,dark_negative,24021,query,False,Actinobacteriota,140,
GB_GCA_013373375.1,JABXHY010000002.1_2,dark_negative,24022,query,False,Proteobacteria,143,
GB_GCA_016934125.1,JAFGTL010000150.1_15,dark_negative,24023,query,False,Hydrogenedentota,209,
GB_GCA_013373375.1,JABXHY010000023.1_47,dark_negative,24024,query,False,Proteobacteria,50,
GB_GCA_013139905.1,WSZW01000003.1_4,dark_negative,24025,query,False,EX4484-52,172,
GB_GCA_002791805.1,PFND01000064.1_11,dark_negative,24026,query,False,Proteobacteria,179,
GB_GCA_013373375.1,JABXHY010000062.1_12,dark_negative,24027,query,False,Proteobacteria,155,
GB_GCA_902795555.1,CADBLV010000394.1_2,dark_negative,24028,query,False,Firmicutes_A,448,
GB_GCA_013359265.1,JABWCD010000008.1_75,dark_negative,24029,query,False,Hydrogenedentota,31,
RS_GCF_000382385.1,NZ_KB908320.1_192,dark_negative,24030,query,False,Bacteroidota,373,
GB_GCA_018812485.1,JAHJDO010000036.1_21,dark_negative,24031,query,False,JAHJDO01,715,
GB_GCA_014360465.1,JACIXQ010000023.1_5,dark_negative,24032,query,False,JACIXR01,668,
GB_GCA_012517325.1,JAAYVF010000031.1_7,dark_negative,24033,query,False,FEN-1099,860,
GB_GCA_009692585.1,SHYX01000026.1_47,dark_negative,24034,query,False,Myxococcota_A,164,
RS_GCF_000712135.1,NZ_JOOE01000001.1_640,dark_negative,24035,query,False,Proteobacteria,134,
GB_GCA_002327255.1,DCUM01000165.1_34,dark_negative,24036,query,False,KSB1,104,
GB_GCA_902573385.1,CACGJS010000002.1_7,dark_negative,24037,query,False,Proteobacteria,168,
RS_GCF_006716785.1,NZ_VFPQ01000001.1_4307,dark_negative,24038,query,False,Actinobacteriota,106,
GB_GCA_016278715.1,JADQBH010000198.1_11,dark_negative,24039,query,False,Bacteroidota,151,
GB_GCA_000494225.1,AWOA01000016.1_3,dark_negative,24040,query,False,Calescibacterota,120,
RS_GCF_004216695.1,NZ_SGXC01000001.1_2015,dark_negative,24041,query,False,Proteobacteria,299,
GB_GCA_903904735.1,CAIVDM010000091.1_7,dark_negative,24042,query,False,Bdellovibrionota_C,726,
GB_GCA_902766325.1,CACXDF010000137.1_1,dark_negative,24043,query,False,Firmicutes_A,154,
GB_GCA_002347965.1,DDYN01000006.1_15,dark_negative,24044,query,False,UBA2233,21,
GB_GCA_016178055.1,JACOUC010000026.1_6,dark_negative,24045,query,False,JACPWU01,83,
RS_GCF_016786325.1,NZ_JADWYU010000082.1_12,dark_negative,24046,query,False,Actinobacteriota,128,
RS_GCF_900217235.1,NZ_LT907975.1_2982,dark_negative,24047,query,False,Desulfobacterota_I,108,
GB_GCA_002428325.1,DIVR01000038.1_16,dark_negative,24048,query,False,UBP4,73,
RS_GCF_900079095.1,NZ_FKIP01000146.1_8,dark_negative,24049,query,False,Tectomicrobia,174,
GB_GCA_006227105.1,SBFR01000093.1_13,dark_negative,24050,query,False,Bacteroidota,230,
GB_GCA_013824325.1,PNNP01000010.1_7,dark_negative,24051,query,False,Nitrospirota,149,
GB_GCA_003220435.1,QHSL01000060.1_42,dark_negative,24052,query,False,Methylomirabilota,119,
GB_GCA_001462235.1,LIUI01000011.1_29,dark_negative,24053,query,False,Fibrobacterota,302,
RS_GCF_900217235.1,NZ_LT907975.1_2550,dark_negative,24054,query,False,Desulfobacterota_I,307,
GB_GCA_002084765.1,NBMB01000024.1_20,dark_negative,24055,query,False,4572-55,46,
GB_GCA_002422125.1,DITF01000232.1_2,dark_negative,24056,query,False,UBP17,1189,
RS_GCF_001427125.1,NZ_LMGK01000022.1_300,dark_negative,24057,query,False,Proteobacteria,60,
GB_GCA_018664975.1,JABIXH010000107.1_15,dark_negative,24058,query,False,Nitrospinota,41,
RS_GCF_003258705.1,NZ_CP029480.1_282,dark_negative,24059,query,False,Bacteroidota,237,
RS_GCF_000378005.1,NZ_KB899040.1_1382,dark_negative,24060,query,False,Coprothermobacterota,256,
GB_GCA_014360585.1,JACIXG010000019.1_3,dark_negative,24061,query,False,Actinobacteriota,337,
GB_GCA_001790855.1,MGDH01000018.1_31,dark_negative,24062,query,False,Schekmanbacteria,147,
GB_GCA_018812345.1,JAHJDR010000247.1_10,dark_negative,24063,query,False,UBA10199,337,
RS_GCF_001005295.1,NZ_LBMK01000002.1_160,dark_negative,24064,query,False,Actinobacteriota,87,
GB_GCA_003650285.1,QMOQ01000061.1_3,dark_negative,24065,query,False,Caldisericota,431,
GB_GCA_001798265.1,MGRR01000124.1_3,dark_negative,24066,query,False,Bdellovibrionota_E,188,
GB_GCA_002403115.1,DHHE01000012.1_13,dark_negative,24067,query,False,Edwardsbacteria,291,
GB_GCA_016192885.1,JACPTH010000144.1_3,dark_negative,24068,query,False,Riflebacteria,566,
GB_GCA_003159495.1,PLPI01000117.1_21,dark_negative,24069,query,False,Goldbacteria,758,
GB_GCA_013202295.1,JABMRT010000038.1_77,dark_negative,24070,query,False,QNDG01,212,
GB_GCA_018897535.1,JAHIKO010000063.1_16,dark_negative,24071,query,False,Dependentiae,200,
GB_GCA_008080745.1,SHMX01000001.1_170,dark_negative,24072,query,False,Asgardarchaeota,323,
GB_GCA_015522495.1,WAMD01000010.1_14,dark_negative,24073,query,False,B1Sed10-29,112,
GB_GCA_905233525.1,CAJOEW010000031.1_2,dark_negative,24074,query,False,Synergistota,247,
GB_GCA_905213875.1,CAJMJN010000010.1_34,dark_negative,24075,query,False,Firmicutes_A,527,
GB_GCA_000814665.1,JWIH01000010.1_6,dark_negative,24076,query,False,Proteobacteria,59,
GB_GCA_903875225.1,CAIQVJ010000103.1_98,dark_negative,24077,query,False,Myxococcota_A,73,
GB_GCA_002313925.1,DCAZ01000100.1_11,dark_negative,24078,query,False,Gemmatimonadota,54,
GB_GCA_013140955.1,JABFRY010000192.1_11,dark_negative,24079,query,False,Acidobacteriota,90,
GB_GCA_015486015.1,WFSL01000022.1_111,dark_negative,24080,query,False,Thermosulfidibacterota,114,
GB_GCA_017538635.1,JAFYIM010000265.1_1,dark_negative,24081,query,False,UBA3054,242,
GB_GCA_003232385.1,QIJE01000026.1_22,dark_negative,24082,query,False,SZUA-79,105,
RS_GCF_017377745.1,NZ_JAFVMG010000023.1_2,dark_negative,24083,query,False,Proteobacteria,96,
GB_GCA_009787645.1,WQSZ01000148.1_6,dark_negative,24084,query,False,Fibrobacterota,77,
GB_GCA_019239955.1,JAFAZD010000327.1_18,dark_negative,24085,query,False,Armatimonadota,126,
GB_GCA_016190245.1,JACPQY010000085.1_37,dark_negative,24086,query,False,JACPQY01,171,
GB_GCA_003280295.1,QCFI01000002.1_101,dark_negative,24087,query,False,Cyanobacteria,168,
GB_GCA_016235085.1,JACRMA010000016.1_22,dark_negative,24088,query,False,Zixibacteria,152,
GB_GCA_003235575.1,QJVW01000127.1_9,dark_negative,24089,query,False,Eisenbacteria,185,
GB_GCA_016212735.1,JACRDZ010000169.1_1,dark_negative,24090,query,False,JACRDZ01,150,
GB_GCA_011374175.1,DRUY01000202.1_1,dark_negative,24091,query,False,Thermodesulfobiota,60,
RS_GCF_000298075.1,NZ_JH815593.1_1357,dark_negative,24092,query,False,Firmicutes,122,
GB_GCA_013285685.1,JABDHD010000088.1_9,dark_negative,24093,query,False,Bacteroidota,94,
GB_GCA_903905455.1,CAIVGN010000189.1_160,dark_negative,24094,query,False,Myxococcota,126,
GB_GCA_003697085.1,RFFU01000037.1_6,dark_negative,24095,query,False,UBA8481,412,
RS_GCF_001561955.1,NZ_CP014223.1_1849,dark_negative,24096,query,False,Firmicutes_A,132,
GB_GCA_015494185.1,WGBT01000260.1_10,dark_negative,24097,query,False,Proteobacteria,132,
GB_GCA_009835325.1,VXWP01000091.1_79,dark_negative,24098,query,False,JAAXHH01,344,
RS_GCF_003958645.1,NZ_RXLO01000018.1_46,dark_negative,24099,query,False,Bacteroidota,161,
GB_GCA_016180645.1,JACPAV010000015.1_55,dark_negative,24100,query,False,JACPQY01,72,
GB_GCA_012517325.1,JAAYVF010000074.1_49,dark_negative,24101,query,False,FEN-1099,55,
GB_GCA_012517325.1,JAAYVF010000089.1_17,dark_negative,24102,query,False,FEN-1099,45,
GB_GCA_018969115.1,JAGWYZ010000349.1_3,dark_negative,24103,query,False,Chloroflexota,188,
GB_GCA_012839755.1,DUMP01000058.1_27,dark_negative,24104,query,False,DTU030,323,
GB_GCA_910586315.1,CAJUIP010000062.1_16,dark_negative,24105,query,False,Firmicutes_A,54,
GB_GCA_003135055.1,PLDF01000447.1_1,dark_negative,24106,query,False,Acidobacteriota,53,
GB_GCA_015520115.1,WAQS01000003.1_5,dark_negative,24107,query,False,Halobacteriota,292,
GB_GCA_001798265.1,MGRR01000035.1_2,dark_negative,24108,query,False,Bdellovibrionota_E,117,
GB_GCA_018334615.1,JAGXLP010000005.1_17,dark_negative,24109,query,False,Bipolaricaulota,220,
GB_GCA_017467335.1,JAFTSJ010000008.1_8,dark_negative,24110,query,False,Proteobacteria,108,
RS_GCF_004216695.1,NZ_SGXC01000003.1_222,dark_negative,24111,query,False,Proteobacteria,65,
GB_GCA_002068205.1,MVZB01000004.1_5,dark_negative,24112,query,False,Sumerlaeota,704,
GB_GCA_016840385.1,JAEOSL010000139.1_2,dark_negative,24113,query,False,Asgardarchaeota,190,
GB_GCA_013203085.1,JABMQX010000872.1_1,dark_negative,24114,query,False,JABMQX01,48,
GB_GCA_016192455.1,JACPUC010000007.1_18,dark_negative,24115,query,False,JACPUC01,86,
GB_GCA_002402105.1,NVVD01000001.1_174,dark_negative,24116,query,False,UBP17,303,
GB_GCA_002049825.1,MVCZ01000197.1_8,dark_negative,24117,query,False,Calditrichota,156,
GB_GCA_007118855.1,SKQU01000130.1_3,dark_negative,24118,query,False,Spirochaetota,754,
GB_GCA_902781895.1,CACZLA010000001.1_65,dark_negative,24119,query,False,Firmicutes_A,85,
GB_GCA_016934125.1,JAFGTL010000691.1_5,dark_negative,24120,query,False,Hydrogenedentota,131,
GB_GCA_903905455.1,CAIVGN010000224.1_4,dark_negative,24121,query,False,Myxococcota,164,
GB_GCA_016713535.1,JADJOY010000025.1_123,dark_negative,24122,query,False,JADJOY01,74,
GB_GCA_016931385.1,JAFGEV010000005.1_5,dark_negative,24123,query,False,Bacteroidota,197,
GB_GCA_018812585.1,JAHJDJ010000139.1_23,dark_negative,24124,query,False,AABM5-125-24,122,
GB_GCA_016719645.1,JADJYS010000001.1_233,dark_negative,24125,query,False,Krumholzibacteriota,216,
GB_GCA_009841265.1,VXMB01000014.1_77,dark_negative,24126,query,False,JAAXHH01,307,
GB_GCA_016719645.1,JADJYS010000001.1_120,dark_negative,24127,query,False,Krumholzibacteriota,129,
GB_GCA_003663585.1,QMTU01000039.1_1,dark_negative,24128,query,False,Thermoplasmatota,84,
RS_GCF_002368095.1,NZ_AP018227.1_1543,dark_negative,24129,query,False,Cyanobacteria,491,
GB_GCA_001004885.1,LCRX01000010.1_34,dark_negative,24130,query,False,Patescibacteria,304,
GB_GCA_016235675.1,JACRJN010000175.1_7,dark_negative,24131,query,False,SZUA-182,306,
GB_GCA_018812345.1,JAHJDR010000240.1_1,dark_negative,24132,query,False,UBA10199,272,
GB_GCA_002701645.1,NZWP01000022.1_44,dark_negative,24133,query,False,Marinisomatota,453,
GB_GCA_016844955.1,JAERTH010000107.1_12,dark_negative,24134,query,False,Marinisomatota,169,
GB_GCA_013151535.1,JAADIC010000060.1_1,dark_negative,24135,query,False,Proteobacteria,125,
GB_GCA_002084765.1,NBMB01000090.1_9,dark_negative,24136,query,False,4572-55,150,
GB_GCA_003551705.1,PUNJ01000031.1_15,dark_negative,24137,query,False,Chloroflexota,242,
GB_GCA_016192885.1,JACPTH010000176.1_9,dark_negative,24138,query,False,Riflebacteria,132,
GB_GCA_014376325.1,JACMRP010000369.1_5,dark_negative,24139,query,False,Bdellovibrionota,65,
GB_GCA_003598055.1,QZKI01000104.1_22,dark_negative,24140,query,False,Abyssubacteria,252,
RS_GCF_015234215.1,NZ_JADEKP010000031.1_1,dark_negative,24141,query,False,Firmicutes_A,40,
GB_GCA_011388515.1,DRUE01000245.1_1,dark_negative,24142,query,False,RBG-13-61-14,79,
RS_GCF_003958645.1,NZ_RXLO01000003.1_21,dark_negative,24143,query,False,Bacteroidota,446,
GB_GCA_001303705.1,LJUI01000146.1_5,dark_negative,24144,query,False,TA06,233,
RS_GCF_001545115.1,NZ_FCNU01000031.1_19,dark_negative,24145,query,False,Chlamydiota,347,
GB_GCA_002327255.1,DCUM01000209.1_2,dark_negative,24146,query,False,KSB1,53,
GB_GCA_003222135.1,QHUM01000018.1_12,dark_negative,24147,query,False,Gemmatimonadota,428,
GB_GCA_015494185.1,WGBT01000218.1_4,dark_negative,24148,query,False,Proteobacteria,68,
GB_GCA_016844955.1,JAERTH010000029.1_21,dark_negative,24149,query,False,Marinisomatota,183,
GB_GCA_003598085.1,QZKU01000122.1_26,dark_negative,24150,query,False,Abyssubacteria,74,
GB_GCA_012517325.1,JAAYVF010000064.1_16,dark_negative,24151,query,False,FEN-1099,239,
GB_GCA_016934125.1,JAFGTL010000262.1_5,dark_negative,24152,query,False,Hydrogenedentota,308,
GB_GCA_002727195.1,PBWH01000031.1_21,dark_negative,24153,query,False,Latescibacterota,87,
GB_GCA_910586315.1,CAJUIP010000006.1_39,dark_negative,24154,query,False,Firmicutes_A,49,
GB_GCA_003554345.1,PWGE01000107.1_10,dark_negative,24155,query,False,T1SED10-198M,68,
GB_GCA_000496215.1,KI543219.1_98,dark_negative,24156,query,False,Halobacteriota,194,
GB_GCA_011331325.1,DSSB01000090.1_1,dark_negative,24157,query,False,UBA10199,93,
RS_GCF_900079095.1,NZ_FKIP01000136.1_7,dark_negative,24158,query,False,Tectomicrobia,84,
GB_GCA_002478245.1,DLMW01000057.1_8,dark_negative,24159,query,False,UBP18,118,
RS_GCF_001561955.1,NZ_CP014223.1_2010,dark_negative,24160,query,False,Firmicutes_A,187,
GB_GCA_002049825.1,MVCZ01000156.1_6,dark_negative,24161,query,False,Calditrichota,145,
GB_GCA_001790855.1,MGDH01000008.1_65,dark_negative,24162,query,False,Schekmanbacteria,288,
GB_GCA_013811975.1,JACCUF010000361.1_8,dark_negative,24163,query,False,Actinobacteriota,113,
GB_GCA_016235085.1,JACRMA010000071.1_21,dark_negative,24164,query,False,Zixibacteria,55,
GB_GCA_016180645.1,JACPAV010000002.1_298,dark_negative,24165,query,False,JACPQY01,38,
GB_GCA_003457135.1,DMSQ01000027.1_53,dark_negative,24166,query,False,Bacteroidota,287,
GB_GCA_001803565.1,MHDQ01000158.1_2,dark_negative,24167,query,False,Nitrospinota_B,80,
GB_GCA_003159495.1,PLPI01000107.1_7,dark_negative,24168,query,False,Goldbacteria,182,
GB_GCA_002428325.1,DIVR01000077.1_7,dark_negative,24169,query,False,UBP4,176,
GB_GCA_000513055.1,AZYB01000008.1_16,dark_negative,24170,query,False,Proteobacteria,74,
GB_GCA_900554615.1,USIB01000069.1_7,dark_negative,24171,query,False,Firmicutes,173,
GB_GCA_003170555.1,PMZC01000053.1_23,dark_negative,24172,query,False,FEN-1099,293,
GB_GCA_016713535.1,JADJOY010000022.1_126,dark_negative,24173,query,False,JADJOY01,102,
GB_GCA_002327255.1,DCUM01000188.1_2,dark_negative,24174,query,False,KSB1,430,
GB_GCA_018812345.1,JAHJDR010000400.1_2,dark_negative,24175,query,False,UBA10199,425,
RS_GCF_001542625.1,NZ_CP016279.1_4981,dark_negative,24176,query,False,Actinobacteriota,157,
RS_GCF_900129375.1,NZ_FQVN01000006.1_265,dark_negative,24177,query,False,Actinobacteriota,252,
RS_GCF_001542625.1,NZ_CP016279.1_9505,dark_negative,24178,query,False,Actinobacteriota,219,
GB_GCA_003142035.1,PLOF01000098.1_4,dark_negative,24179,query,False,Dormibacterota,100,
GB_GCA_902780505.1,CACZFN010000007.1_27,dark_negative,24180,query,False,Firmicutes_A,178,
GB_GCA_018812345.1,JAHJDR010000383.1_2,dark_negative,24181,query,False,UBA10199,505,
GB_GCA_002069765.1,MWBZ01000026.1_30,dark_negative,24182,query,False,Wallbacteria,114,
GB_GCA_013112635.1,JABFGF010000002.1_214,dark_negative,24183,query,False,Calditrichota,415,
GB_GCA_011368175.1,DSWB01000672.1_2,dark_negative,24184,query,False,UBP15,179,
GB_GCA_014523495.1,JAATVM010000117.1_4,dark_negative,24185,query,False,Thermoproteota,26,
GB_GCA_007376285.1,VMFZ01000007.1_52,dark_negative,24186,query,False,Patescibacteria,101,
GB_GCA_007136595.1,SLGQ01000303.1_4,dark_negative,24187,query,False,UBP6,510,
GB_GCA_014728245.1,WJLY01000057.1_3,dark_negative,24188,query,False,VGIX01,375,
RS_GCF_001561955.1,NZ_CP014223.1_1118,dark_negative,24189,query,False,Firmicutes_A,64,
RS_GCF_000209815.1,NC_021031.1_3078,dark_negative,24190,query,False,Firmicutes_A,69,
GB_GCA_016931415.1,JAFGEW010000004.1_13,dark_negative,24191,query,False,JABMQX01,178,
GB_GCA_003220435.1,QHSL01000086.1_23,dark_negative,24192,query,False,Methylomirabilota,78,
GB_GCA_001303705.1,LJUI01000042.1_3,dark_negative,24193,query,False,TA06,672,
GB_GCA_016213555.1,JACRAC010000061.1_1,dark_negative,24194,query,False,Aenigmatarchaeota,149,
GB_GCA_902766325.1,CACXDF010000048.1_2,dark_negative,24195,query,False,Firmicutes_A,204,
GB_GCA_016209155.1,JACQWU010000118.1_10,dark_negative,24196,query,False,JACRDZ01,139,
GB_GCA_014649295.1,BMST01000003.1_21,dark_negative,24197,query,False,Actinobacteriota,102,
RS_GCF_900290275.1,NZ_LT985325.1_29,dark_negative,24198,query,False,Bacteroidota,128,
GB_GCA_016193065.1,JACPSX010000109.1_8,dark_negative,24199,query,False,JACPSX01,104,
GB_GCA_002502135.1,DAPM01000017.1_13,dark_negative,24200,query,False,Undinarchaeota,206,
GB_GCA_014728245.1,WJLY01000015.1_9,dark_negative,24201,query,False,VGIX01,94,
GB_GCA_003222135.1,QHUM01000053.1_83,dark_negative,24202,query,False,Gemmatimonadota,384,
GB_GCA_001873285.1,MNYV01000043.1_1,dark_negative,24203,query,False,CG2-30-53-67,156,
GB_GCA_003695725.1,RFHX01000358.1_4,dark_negative,24204,query,False,Schekmanbacteria,49,
GB_GCA_001564035.1,LKMX01000014.1_10,dark_negative,24205,query,False,Nanohaloarchaeota,71,
GB_GCA_000814665.1,JWIH01000023.1_35,dark_negative,24206,query,False,Proteobacteria,399,
GB_GCA_003554345.1,PWGE01000126.1_11,dark_negative,24207,query,False,T1SED10-198M,29,
GB_GCA_002402105.1,NVVD01000019.1_9,dark_negative,24208,query,False,UBP17,2331,
GB_GCA_002069885.1,MWCD01000011.1_11,dark_negative,24209,query,False,UBP15,652,
GB_GCA_002422125.1,DITF01000023.1_1,dark_negative,24210,query,False,UBP17,1391,
GB_GCA_014584345.1,JACTNB010000005.1_13,dark_negative,24211,query,False,Planctomycetota,288,
