genome_accession,protein_id,category
GB_GCA_017538365.1,JAFYIZ010000018.1_31,dark_negative
GB_GCA_900315575.1,OMZR01000026.1_8,dark_negative
GB_GCA_018333635.1,JAGXTL010000019.1_97,dark_negative
GB_GCA_002898015.1,BDTM01000073.1_8,dark_negative
GB_GCA_903905455.1,CAIVGN010000238.1_52,dark_negative
GB_GCA_016202395.1,JACQOV010000025.1_6,dark_negative
GB_GCA_001462235.1,LIUI01000093.1_5,dark_negative
RS_GCF_000523515.1,NZ_AWRU01000012.1_1,dark_negative
GB_GCA_016196885.1,JACPWU010000038.1_44,dark_negative
GB_GCA_017467335.1,JAFTSJ010000011.1_9,dark_negative
GB_GCA_002305615.1,DBPU01000042.1_11,dark_negative
GB_GCA_017442645.1,JAFRZH010000018.1_5,dark_negative
GB_GCA_016931415.1,JAFGEW010000081.1_38,dark_negative
GB_GCA_016844955.1,JAERTH010000137.1_9,dark_negative
GB_GCA_001798265.1,MGRR01000043.1_1,dark_negative
GB_GCA_903904735.1,CAIVDM010000148.1_3,dark_negative
GB_GCA_007132505.1,SLOM01000114.1_4,dark_negative
GB_GCA_013112635.1,JABFGF010000002.1_309,dark_negative
RS_GCF_002993335.1,NZ_PVNS01000026.1_2,dark_negative
RS_GCF_002368095.1,NZ_AP018228.1_23,dark_negative
GB_GCA_002715405.1,PAZD01000022.1_21,dark_negative
RS_GCF_001647085.1,NZ_CP015520.1_399,dark_negative
GB_GCA_002686915.1,NYYY01000043.1_33,dark_negative
GB_GCA_016783505.1,JADHWK010000019.1_29,dark_negative
GB_GCA_002049825.1,MVCZ01000183.1_2,dark_negative
GB_GCA_011525785.1,WYBT01000026.1_15,dark_negative
GB_GCA_002686955.1,NYZA01000094.1_11,dark_negative
GB_GCA_001778355.1,MFGS01000132.1_16,dark_negative
RS_GCF_016811915.1,NZ_CP069127.1_4257,dark_negative
GB_GCA_014728245.1,WJLY01000293.1_6,dark_negative
GB_GCA_000739515.1,DF820462.1_89,dark_negative
GB_GCA_003135055.1,PLDF01000314.1_16,dark_negative
GB_GCA_905213875.1,CAJMJN010000008.1_6,dark_negative
GB_GCA_003242505.1,QGUP01000442.1_4,dark_negative
GB_GCA_003554945.1,PWHN01000059.1_6,dark_negative
GB_GCA_013373375.1,JABXHY010000058.1_8,dark_negative
RS_GCF_002368095.1,NZ_AP018227.1_3387,dark_negative
RS_GCF_900129375.1,NZ_FQVN01000006.1_188,dark_negative
RS_GCF_000158275.2,NZ_CP007062.1_708,dark_negative
GB_GCA_016180645.1,JACPAV010000014.1_60,dark_negative
GB_GCA_018333635.1,JAGXTL010000064.1_42,dark_negative
GB_GCA_900315575.1,OMZR01000109.1_4,dark_negative
RS_GCF_001612615.1,NZ_BDAU01000052.1_23,dark_negative
RS_GCF_013404085.1,NZ_JABFHO010000001.1_2849,dark_negative
GB_GCA_016867715.1,VGIW01000094.1_8,dark_negative
GB_GCA_902615855.1,CACMQN010000005.1_52,dark_negative
RS_GCF_900142785.1,NZ_FRCD01000006.1_8,dark_negative
RS_GCF_002224125.1,NZ_NCSM01000010.1_10,dark_negative
GB_GCA_016931515.1,JAFGEQ010000006.1_230,dark_negative
GB_GCA_002479805.1,DLPB01000013.1_11,dark_negative
GB_GCA_003447545.1,DLYX01000613.1_2,dark_negative
GB_GCA_001564035.1,LKMX01000019.1_17,dark_negative
GB_GCA_013203085.1,JABMQX010000133.1_4,dark_negative
GB_GCA_000494225.1,AWOA01000029.1_5,dark_negative
GB_GCA_016933315.1,JAFGBE010000102.1_16,dark_negative
GB_GCA_003554345.1,PWGE01000118.1_3,dark_negative
GB_GCA_001803565.1,MHDQ01000111.1_10,dark_negative
GB_GCA_013202295.1,JABMRT010000094.1_20,dark_negative
GB_GCA_902575715.1,CACGSI010000009.1_12,dark_negative
RS_GCF_001888165.1,NZ_CP015455.1_2375,dark_negative
GB_GCA_011525785.1,WYBT01000021.1_141,dark_negative
RS_GCF_900217235.1,NZ_LT907975.1_1608,dark_negative
GB_GCA_001790855.1,MGDH01000036.1_68,dark_negative
GB_GCA_019239955.1,JAFAZD010000377.1_1,dark_negative
GB_GCA_018817405.1,JAHITZ010000028.1_18,dark_negative
RS_GCF_900696045.1,NZ_LR216287.1_2384,dark_negative
RS_GCF_002368095.1,NZ_AP018227.1_6651,dark_negative
RS_GCF_000523515.1,NZ_AWRU01000013.1_278,dark_negative
GB_GCA_016783505.1,JADHWK010000008.1_11,dark_negative
RS_GCF_005217565.1,NZ_SJCO01000013.1_156,dark_negative
GB_GCA_001873295.1,MNYW01000072.1_11,dark_negative
GB_GCA_902766325.1,CACXDF010000190.1_1,dark_negative
GB_GCA_013360215.1,JABWCP010000041.1_2,dark_negative
GB_GCA_003447545.1,DLYX01000327.1_5,dark_negative
RS_GCF_001317345.1,NZ_JXCG01000006.1_124,dark_negative
GB_GCA_009692585.1,SHYX01000016.1_20,dark_negative
GB_GCA_018334615.1,JAGXLP010000024.1_3,dark_negative
GB_GCA_003135055.1,PLDF01000155.1_14,dark_negative
GB_GCA_016928555.1,JAFGKM010000023.1_26,dark_negative
GB_GCA_001304035.1,LJUD01000298.1_5,dark_negative
RS_GCF_016811915.1,NZ_CP069127.1_411,dark_negative
GB_GCA_903888645.1,CAISUK010000385.1_12,dark_negative
RS_GCF_001719045.1,NZ_CP015423.1_1297,dark_negative
GB_GCA_002327255.1,DCUM01000142.1_17,dark_negative
GB_GCA_903915615.1,CAIWTR010000679.1_2,dark_negative
RS_GCF_016786325.1,NZ_JADWYU010000065.1_3,dark_negative
GB_GCA_000402295.1,AQRW01000157.1_18,dark_negative
GB_GCA_001564035.1,LKMX01000006.1_13,dark_negative
GB_GCA_016867725.1,VGIX01000011.1_36,dark_negative
GB_GCA_002428445.1,DIWJ01000027.1_60,dark_negative
RS_GCF_002224125.1,NZ_NCSM01000011.1_340,dark_negative
GB_GCA_017609755.1,JAFCDI010000002.1_44,dark_negative
GB_GCA_017450185.1,JAFSWN010000148.1_6,dark_negative
RS_GCF_900582195.1,NZ_UTHA01000060.1_1,dark_negative
GB_GCA_017999075.1,JAGOBX010000294.1_3,dark_negative
GB_GCA_011525785.1,WYBT01000062.1_18,dark_negative
GB_GCA_900554615.1,USIB01000002.1_37,dark_negative
GB_GCA_016929465.1,JAFGIT010000413.1_6,dark_negative
RS_GCF_002368095.1,NZ_AP018227.1_1033,dark_negative
RS_GCF_001005295.1,NZ_LBMK01000001.1_158,dark_negative
GB_GCA_017538365.1,JAFYIZ010000026.1_77,dark_negative
GB_GCA_014584345.1,JACTNB010000036.1_183,dark_negative
RS_GCF_001888165.1,NZ_CP015455.1_2364,dark_negative
GB_GCA_002069885.1,MWCD01000001.1_129,dark_negative
GB_GCA_014896235.1,JADBKU010000005.1_18,dark_negative
GB_GCA_016180645.1,JACPAV010000065.1_3,dark_negative
GB_GCA_013151555.1,JAADIA010000060.1_1,dark_negative
GB_GCA_016934335.1,JAFGTC010000052.1_1,dark_negative
GB_GCA_003558985.1,PWNJ01000108.1_12,dark_negative
GB_GCA_003695725.1,RFHX01000357.1_5,dark_negative
GB_GCA_012514925.1,JAAYZI010000115.1_1,dark_negative
GB_GCA_015709695.1,CP054183.1_858,dark_negative
GB_GCA_008933015.1,WBXH01000068.1_1,dark_negative
GB_GCA_016932385.1,JAFGCY010000058.1_38,dark_negative
RS_GCF_900129375.1,NZ_FQVN01000013.1_16,dark_negative
GB_GCA_016176845.1,JACOWJ010000029.1_33,dark_negative
GB_GCA_001304035.1,LJUD01000128.1_7,dark_negative
GB_GCA_014523495.1,JAATVM010000209.1_2,dark_negative
GB_GCA_016192455.1,JACPUC010000010.1_92,dark_negative
GB_GCA_016931355.1,JAFGEX010000225.1_6,dark_negative
RS_GCF_000504085.1,NC_022792.1_864,dark_negative
GB_GCA_000739515.1,DF820457.1_169,dark_negative
RS_GCF_000523515.1,NZ_AWRU01000005.1_249,dark_negative
GB_GCA_000814665.1,JWIH01000010.1_160,dark_negative
GB_GCA_014360585.1,JACIXG010000053.1_35,dark_negative
RS_GCF_900079095.1,NZ_FKIP01000920.1_4,dark_negative
GB_GCA_019239955.1,JAFAZD010000083.1_9,dark_negative
GB_GCA_017437825.1,JAFRXC010000008.1_5,dark_negative
GB_GCA_002898015.1,BDTM01000047.1_5,dark_negative
GB_GCA_002714785.1,PAYP01000019.1_4,dark_negative
RS_GCF_000526575.1,NZ_JAGI01000001.1_372,dark_negative
RS_GCF_000166415.1,NC_014654.1_30,dark_negative
GB_GCA_002686955.1,NYZA01000095.1_5,dark_negative
GB_GCA_002428445.1,DIWJ01000004.1_8,dark_negative
GB_GCA_903905455.1,CAIVGN010000036.1_21,dark_negative
GB_GCA_000402295.1,AQRW01000098.1_12,dark_negative
GB_GCA_003485015.1,DNCN01000158.1_4,dark_negative
GB_GCA_011368175.1,DSWB01000084.1_7,dark_negative
RS_GCF_000382385.1,NZ_KB908319.1_58,dark_negative
GB_GCA_016931355.1,JAFGEX010000134.1_4,dark_negative
RS_GCF_900696045.1,NZ_LR216287.1_1766,dark_negative
GB_GCA_013359335.1,JABWBZ010000217.1_3,dark_negative
GB_GCA_013178255.1,JABLWY010000001.1_870,dark_negative
RS_GCF_900217235.1,NZ_LT907975.1_3578,dark_negative
RS_GCF_000469585.1,NZ_AWNK01000005.1_190,dark_negative
GB_GCA_017306015.1,JAFKJK010000013.1_62,dark_negative
GB_GCA_016202395.1,JACQOV010000069.1_3,dark_negative
GB_GCA_014649295.1,BMST01000008.1_314,dark_negative
GB_GCA_006227105.1,SBFR01000092.1_3,dark_negative
RS_GCF_002355215.1,NZ_AP014612.1_296,dark_negative
GB_GCA_007741475.1,CP036261.1_1621,dark_negative
GB_GCA_014189675.1,DVAE01000035.1_32,dark_negative
GB_GCA_016180645.1,JACPAV010000020.1_74,dark_negative
RS_GCF_013404085.1,NZ_JABFHO010000001.1_830,dark_negative
GB_GCA_003151665.1,PLYD01000115.1_39,dark_negative
GB_GCA_016783505.1,JADHWK010000005.1_22,dark_negative
GB_GCA_016929465.1,JAFGIT010000053.1_3,dark_negative
GB_GCA_005777235.1,SXND01000213.1_13,dark_negative
GB_GCA_012517325.1,JAAYVF010000050.1_9,dark_negative
RS_GCF_900079095.1,NZ_FKIP01001300.1_2,dark_negative
GB_GCA_009787645.1,WQSZ01000042.1_3,dark_negative
RS_GCF_900217235.1,NZ_LT907975.1_3625,dark_negative
GB_GCA_003170555.1,PMZC01000113.1_1,dark_negative
RS_GCF_002929705.1,NZ_PJIN01000014.1_27,dark_negative
GB_GCA_011047235.1,DSNN01000017.1_8,dark_negative
GB_GCA_005788585.1,SYBY01000467.1_3,dark_negative
RS_GCF_001317345.1,NZ_JXCG01000001.1_38,dark_negative
GB_GCA_009703925.1,WLFD01000036.1_17,dark_negative
GB_GCA_014584345.1,JACTNB010000009.1_1,dark_negative
GB_GCA_016223005.1,JACRPW010000102.1_32,dark_negative
RS_GCF_000314995.1,NZ_BAEO01000017.1_80,dark_negative
GB_GCA_002068205.1,MVZB01000472.1_1,dark_negative
GB_GCA_007136595.1,SLGQ01000285.1_4,dark_negative
RS_GCF_014656295.1,NZ_BNCD01000014.1_146,dark_negative
GB_GCA_006227105.1,SBFR01000112.1_13,dark_negative
GB_GCA_018221025.1,JAAOXX010000035.1_19,dark_negative
GB_GCA_017997825.1,JAGOEH010000075.1_10,dark_negative
RS_GCF_016786325.1,NZ_JADWYU010000202.1_45,dark_negative
GB_GCA_013791675.1,VMTI01000114.1_29,dark_negative
GB_GCA_016193065.1,JACPSX010000052.1_6,dark_negative
GB_GCA_016719645.1,JADJYS010000013.1_3,dark_negative
GB_GCA_016209155.1,JACQWU010000244.1_5,dark_negative
GB_GCA_014728185.1,WJMB01000135.1_3,dark_negative
RS_GCF_015234215.1,NZ_JADEKP010000001.1_1331,dark_negative
RS_GCF_001005295.1,NZ_LBMK01000002.1_1926,dark_negative
RS_GCF_900142785.1,NZ_FRCD01000006.1_161,dark_negative
GB_GCA_001798265.1,MGRR01000003.1_16,dark_negative
RS_GCF_001427125.1,NZ_LMGK01000022.1_185,dark_negative
GB_GCA_017427645.1,JAFRSI010000079.1_1,dark_negative
GB_GCA_903875225.1,CAIQVJ010000101.1_5,dark_negative
GB_GCA_007125075.1,SLDX01000085.1_6,dark_negative
RS_GCF_003444775.1,NZ_CP021081.1_2014,dark_negative
GB_GCA_012729785.1,JAAYCL010000008.1_55,dark_negative
GB_GCA_002297045.1,DBJE01000003.1_166,dark_negative
GB_GCA_007741475.1,CP036261.1_3725,dark_negative
GB_GCA_002327255.1,DCUM01000201.1_2,dark_negative
GB_GCA_003551625.1,PUNC01000090.1_8,dark_negative
GB_GCA_014360335.1,JACIXS010000157.1_2,dark_negative
GB_GCA_011525785.1,WYBT01000032.1_70,dark_negative
GB_GCA_003457135.1,DMSQ01000082.1_19,dark_negative
GB_GCA_003170555.1,PMZC01000102.1_12,dark_negative
GB_GCA_014360465.1,JACIXQ010000110.1_1,dark_negative
GB_GCA_003222135.1,QHUM01000047.1_31,dark_negative
GB_GCA_018817405.1,JAHITZ010000025.1_63,dark_negative
GB_GCA_001798265.1,MGRR01000094.1_23,dark_negative
GB_GCA_000739515.1,DF820456.1_486,dark_negative
RS_GCF_900098745.1,NZ_FQTT01000010.1_78,dark_negative
GB_GCA_000224475.1,CP002988.1_1108,dark_negative
GB_GCA_013360195.1,JABWCQ010000001.1_44,dark_negative
GB_GCA_013359265.1,JABWCD010000019.1_4,dark_negative
GB_GCA_003485015.1,DNCN01000030.1_1,dark_negative
GB_GCA_007132905.1,SLNR01000080.1_3,dark_negative
RS_GCF_900142785.1,NZ_FRCD01000004.1_112,dark_negative
GB_GCA_002869225.1,PKTG01000003.1_3,dark_negative
RS_GCF_000382385.1,NZ_KB908327.1_87,dark_negative
GB_GCA_002305615.1,DBPU01000011.1_1,dark_negative
RS_GCF_000712135.1,NZ_JOOE01000003.1_501,dark_negative
RS_GCF_000382385.1,NZ_KB908320.1_208,dark_negative
RS_GCF_002352765.1,NZ_KZ293963.1_3655,dark_negative
GB_GCA_002482685.1,DLGL01000020.1_4,dark_negative
GB_GCA_009841265.1,VXMB01000010.1_1,dark_negative
GB_GCA_001873285.1,MNYV01000162.1_6,dark_negative
GB_GCA_001797335.1,MGPE01000015.1_143,dark_negative
GB_GCA_011368175.1,DSWB01000066.1_3,dark_negative
RS_GCF_001428865.1,NZ_LMIV01000001.1_1012,dark_negative
GB_GCA_016220005.1,JACRIV010000072.1_7,dark_negative
GB_GCA_018664975.1,JABIXH010000248.1_4,dark_negative
GB_GCA_002714785.1,PAYP01000091.1_1,dark_negative
GB_GCA_002345475.1,DDWC01000065.1_10,dark_negative
RS_GCF_002929705.1,NZ_PJIN01000010.1_26,dark_negative
GB_GCA_003151665.1,PLYD01000028.1_9,dark_negative
GB_GCA_014376325.1,JACMRP010000352.1_2,dark_negative
GB_GCA_016784425.1,JADHUQ010000107.1_1,dark_negative
GB_GCA_007741475.1,CP036261.1_5012,dark_negative
GB_GCA_910586315.1,CAJUIP010000013.1_88,dark_negative
RS_GCF_000763315.1,NZ_JPST01000050.1_9,dark_negative
GB_GCA_905181635.1,CAJIYM010000004.1_52,dark_negative
GB_GCA_009692585.1,SHYX01000005.1_117,dark_negative
GB_GCA_009692585.1,SHYX01000024.1_1,dark_negative
GB_GCA_903875225.1,CAIQVJ010000011.1_18,dark_negative
GB_GCA_013203085.1,JABMQX010000819.1_2,dark_negative
GB_GCA_003235575.1,QJVW01000034.1_11,dark_negative
GB_GCA_002084765.1,NBMB01000001.1_142,dark_negative
GB_GCA_013285685.1,JABDHD010000019.1_34,dark_negative
GB_GCA_016932385.1,JAFGCY010000069.1_8,dark_negative
GB_GCA_009692585.1,SHYX01000063.1_20,dark_negative
RS_GCF_014696925.1,NZ_JACJQY010000084.1_4,dark_negative
GB_GCA_011368175.1,DSWB01000520.1_4,dark_negative
GB_GCA_000496215.1,KI543218.1_152,dark_negative
GB_GCA_018435605.1,JAHDNF010000013.1_25,dark_negative
GB_GCA_002049825.1,MVCZ01000011.1_9,dark_negative
GB_GCA_009835325.1,VXWP01000039.1_12,dark_negative
RS_GCF_005217565.1,NZ_SJCO01000014.1_130,dark_negative
GB_GCA_016928495.1,JAFGKQ010000249.1_4,dark_negative
GB_GCA_011388315.1,DRYD01000253.1_3,dark_negative
RS_GCF_003258705.1,NZ_CP029480.1_3875,dark_negative
GB_GCA_002869225.1,PKTG01000054.1_19,dark_negative
GB_GCA_018812485.1,JAHJDO010000068.1_6,dark_negative
GB_GCA_013360195.1,JABWCQ010000015.1_64,dark_negative
GB_GCA_003242505.1,QGUP01000545.1_3,dark_negative
GB_GCA_008933015.1,WBXH01000101.1_3,dark_negative
RS_GCF_900079095.1,NZ_FKIP01000164.1_1,dark_negative
GB_GCA_003220435.1,QHSL01000078.1_4,dark_negative
GB_GCA_009835325.1,VXWP01000028.1_31,dark_negative
GB_GCA_002898015.1,BDTM01000016.1_36,dark_negative
GB_GCA_005777235.1,SXND01000275.1_34,dark_negative
GB_GCA_016223005.1,JACRPW010000002.1_1,dark_negative
GB_GCA_005777235.1,SXND01000103.1_4,dark_negative
GB_GCA_017538635.1,JAFYIM010000159.1_2,dark_negative
GB_GCA_018894595.1,JAHIPN010000246.1_3,dark_negative
GB_GCA_016840385.1,JAEOSL010000028.1_10,dark_negative
GB_GCA_015520115.1,WAQS01000203.1_5,dark_negative
GB_GCA_015494185.1,WGBT01000401.1_8,dark_negative
GB_GCA_002402105.1,NVVD01000047.1_2,dark_negative
RS_GCF_001005295.1,NZ_LBMK01000009.1_195,dark_negative
GB_GCA_015709695.1,CP054183.1_863,dark_negative
GB_GCA_004376575.1,SOJN01000038.1_9,dark_negative
GB_GCA_002069885.1,MWCD01000045.1_25,dark_negative
GB_GCA_018812485.1,JAHJDO010000172.1_1,dark_negative
GB_GCA_002440765.1,DJVC01000074.1_1,dark_negative
GB_GCA_018812485.1,JAHJDO010000115.1_26,dark_negative
GB_GCA_011047235.1,DSNN01000257.1_1,dark_negative
GB_GCA_013791675.1,VMTI01000114.1_27,dark_negative
GB_GCA_009841265.1,VXMB01000014.1_109,dark_negative
GB_GCA_005777235.1,SXND01000049.1_16,dark_negative
GB_GCA_900554615.1,USIB01000011.1_1,dark_negative
GB_GCA_001791795.1,MGFH01000237.1_5,dark_negative
GB_GCA_008080745.1,SHMX01000001.1_129,dark_negative
GB_GCA_016196885.1,JACPWU010000043.1_24,dark_negative
GB_GCA_004376575.1,SOJN01000093.1_1,dark_negative
GB_GCA_013203085.1,JABMQX010000687.1_3,dark_negative
GB_GCA_002791805.1,PFND01000057.1_9,dark_negative
GB_GCA_012744415.1,JAAYCF010000146.1_4,dark_negative
GB_GCA_016783505.1,JADHWK010000058.1_6,dark_negative
RS_GCF_004343725.1,NZ_PTQW01000012.1_5,dark_negative
GB_GCA_016713535.1,JADJOY010000047.1_7,dark_negative
GB_GCA_003599815.1,QZJZ01000009.1_7,dark_negative
GB_GCA_016932385.1,JAFGCY010000065.1_36,dark_negative
GB_GCA_018812485.1,JAHJDO010000005.1_4,dark_negative
GB_GCA_903905455.1,CAIVGN010000173.1_18,dark_negative
GB_GCA_002068205.1,MVZB01000082.1_7,dark_negative
GB_GCA_011388315.1,DRYD01000011.1_1,dark_negative
GB_GCA_013811975.1,JACCUF010000195.1_11,dark_negative
GB_GCA_011343225.1,DTOT01000083.1_14,dark_negative
RS_GCF_000212395.1,NC_015499.1_937,dark_negative
GB_GCA_002327255.1,DCUM01000250.1_14,dark_negative
RS_GCF_001647085.1,NZ_CP015520.1_1787,dark_negative
GB_GCA_017999075.1,JAGOBX010000122.1_10,dark_negative
GB_GCA_013203085.1,JABMQX010000562.1_4,dark_negative
GB_GCA_903888645.1,CAISUK010000125.1_6,dark_negative
GB_GCA_903915615.1,CAIWTR010000186.1_1,dark_negative
GB_GCA_002314945.1,DCHV01000034.1_11,dark_negative
GB_GCA_002440765.1,DJVC01000078.1_19,dark_negative
GB_GCA_011388515.1,DRUE01000153.1_5,dark_negative
GB_GCA_013425335.1,JACCLG010000039.1_23,dark_negative
GB_GCA_018054125.1,JAGPKD010000002.1_39,dark_negative
RS_GCF_002368095.1,NZ_AP018227.1_6142,dark_negative
RS_GCF_015234215.1,NZ_JADEKP010000001.1_1262,dark_negative
RS_GCF_014656295.1,NZ_BNCD01000015.1_158,dark_negative
RS_GCF_004661485.1,NZ_PQVH01000013.1_87,dark_negative
RS_GCF_000526575.1,NZ_JAGI01000002.1_3107,dark_negative
GB_GCA_013139905.1,WSZW01000143.1_13,dark_negative
GB_GCA_016193065.1,JACPSX010000063.1_6,dark_negative
GB_GCA_016931415.1,JAFGEW010000076.1_14,dark_negative
GB_GCA_016931385.1,JAFGEV010000133.1_1,dark_negative
GB_GCA_003135055.1,PLDF01000337.1_4,dark_negative
GB_GCA_018725485.1,QLUP01000001.1_23,dark_negative
RS_GCF_002368095.1,NZ_AP018227.1_282,dark_negative
GB_GCA_903875225.1,CAIQVJ010000106.1_1,dark_negative
GB_GCA_011040895.1,DREG01000283.1_5,dark_negative
GB_GCA_002686955.1,NYZA01000070.1_3,dark_negative
GB_GCA_016190025.1,JACPRG010000039.1_1,dark_negative
GB_GCA_018830585.1,JAHJSD010000009.1_12,dark_negative
GB_GCA_003135055.1,PLDF01000385.1_32,dark_negative
GB_GCA_013203085.1,JABMQX010000471.1_1,dark_negative
GB_GCA_014384545.1,JACNFQ010000089.1_92,dark_negative
GB_GCA_012514925.1,JAAYZI010000324.1_7,dark_negative
GB_GCA_002387725.1,DGKK01000015.1_40,dark_negative
GB_GCA_011330975.1,DSSU01000064.1_3,dark_negative
GB_GCA_003162055.1,PMNA01000028.1_4,dark_negative
GB_GCA_009692585.1,SHYX01000020.1_15,dark_negative
GB_GCA_016934125.1,JAFGTL010000333.1_4,dark_negative
GB_GCA_002069885.1,MWCD01000007.1_48,dark_negative
RS_GCF_000523515.1,NZ_AWRU01000006.1_259,dark_negative
GB_GCA_002050035.1,MVCR01000055.1_6,dark_negative
GB_GCA_004347925.1,QNVD01000028.1_5,dark_negative
GB_GCA_001873295.1,MNYW01000016.1_38,dark_negative
GB_GCA_001303705.1,LJUI01000140.1_4,dark_negative
RS_GCF_001547735.1,NZ_AP013035.1_421,dark_negative
GB_GCA_001778355.1,MFGS01000190.1_7,dark_negative
GB_GCA_902766325.1,CACXDF010000100.1_1,dark_negative
GB_GCA_017848075.1,JAGALG010000165.1_3,dark_negative
GB_GCA_014728185.1,WJMB01000395.1_5,dark_negative
GB_GCA_003457135.1,DMSQ01000030.1_65,dark_negative
GB_GCA_016713535.1,JADJOY010000020.1_151,dark_negative
GB_GCA_002428445.1,DIWJ01000029.1_13,dark_negative
GB_GCA_002898015.1,BDTM01000038.1_14,dark_negative
RS_GCF_000382385.1,NZ_KB908324.1_54,dark_negative
GB_GCA_016192885.1,JACPTH010000100.1_2,dark_negative
GB_GCA_016188625.1,JACPHL010000062.1_4,dark_negative
GB_GCA_011343225.1,DTOT01000090.1_11,dark_negative
GB_GCA_015485525.1,WFTM01000135.1_16,dark_negative
GB_GCA_016193065.1,JACPSX010000058.1_6,dark_negative
GB_GCA_012729785.1,JAAYCL010000038.1_23,dark_negative
GB_GCA_000814665.1,JWIH01000025.1_328,dark_negative
RS_GCF_900079095.1,NZ_FKIP01000232.1_4,dark_negative
GB_GCA_003554345.1,PWGE01000077.1_2,dark_negative
GB_GCA_018969115.1,JAGWYZ010000178.1_10,dark_negative
GB_GCA_018725485.1,QLUP01000117.1_5,dark_negative
GB_GCA_016931415.1,JAFGEW010000094.1_3,dark_negative
GB_GCA_013359335.1,JABWBZ010000047.1_7,dark_negative
GB_GCA_003644825.1,QNDJ01000014.1_3,dark_negative
GB_GCA_910587075.1,CAJUKE010000008.1_28,dark_negative
GB_GCA_016235255.1,JACRLM010000075.1_17,dark_negative
GB_GCA_013285685.1,JABDHD010000170.1_3,dark_negative
GB_GCA_015231885.1,JADGAT010000183.1_3,dark_negative
GB_GCA_017468685.1,JAFUHT010000062.1_4,dark_negative
GB_GCA_910586425.1,CAJUHL010000065.1_6,dark_negative
GB_GCA_902806325.1,CADCWE010000224.1_1,dark_negative
RS_GCF_016786325.1,NZ_JADWYU010000148.1_6,dark_negative
GB_GCA_002337455.1,DDGC01000010.1_36,dark_negative
GB_GCA_018061025.1,JAGOUY010000005.1_29,dark_negative
GB_GCA_011371545.1,DTLL01000013.1_8,dark_negative
GB_GCA_016840385.1,JAEOSL010000025.1_14,dark_negative
GB_GCA_017442645.1,JAFRZH010000028.1_10,dark_negative
GB_GCA_905200565.1,CAJKKX010000208.1_1,dark_negative
GB_GCA_013360215.1,JABWCP010000008.1_67,dark_negative
GB_GCA_005880055.1,VBJS01000048.1_10,dark_negative
GB_GCA_011364105.1,DTCJ01000025.1_47,dark_negative
RS_GCF_003194625.1,NZ_QHKX01000001.1_665,dark_negative
GB_GCA_015064505.1,SVSB01000004.1_58,dark_negative
GB_GCA_013360215.1,JABWCP010000002.1_78,dark_negative
GB_GCA_017453205.1,JAFTKO010000032.1_108,dark_negative
GB_GCA_016932965.1,JAFGBW010000210.1_3,dark_negative
GB_GCA_002422125.1,DITF01000212.1_9,dark_negative
GB_GCA_016934125.1,JAFGTL010000081.1_3,dark_negative
GB_GCA_018812585.1,JAHJDJ010000088.1_4,dark_negative
GB_GCA_002305615.1,DBPU01000089.1_4,dark_negative
GB_GCA_003222135.1,QHUM01000064.1_17,dark_negative
GB_GCA_003599815.1,QZJZ01000035.1_43,dark_negative
GB_GCA_002327255.1,DCUM01000254.1_2,dark_negative
GB_GCA_016713535.1,JADJOY010000009.1_123,dark_negative
GB_GCA_018817405.1,JAHITZ010000050.1_11,dark_negative
GB_GCA_900751785.1,CAADSM010000109.1_12,dark_negative
GB_GCA_900554615.1,USIB01000039.1_8,dark_negative
RS_GCF_000299235.1,NC_018649.1_965,dark_negative
GB_GCA_012514925.1,JAAYZI010000300.1_2,dark_negative
RS_GCF_013302405.1,NZ_JAAIPW010000007.1_67,dark_negative
GB_GCA_013285685.1,JABDHD010000165.1_1,dark_negative
GB_GCA_002709385.1,PAQS01000039.1_29,dark_negative
GB_GCA_900317285.1,ONGA01000001.1_47,dark_negative
GB_GCA_013151915.1,JAADHJ010000005.1_9,dark_negative
GB_GCA_014360585.1,JACIXG010000008.1_52,dark_negative
GB_GCA_016783505.1,JADHWK010000028.1_19,dark_negative
GB_GCA_016867725.1,VGIX01000023.1_7,dark_negative
GB_GCA_003645115.1,QNEG01000018.1_3,dark_negative
GB_GCA_016192455.1,JACPUC010000003.1_87,dark_negative
GB_GCA_018725485.1,QLUP01000061.1_1,dark_negative
GB_GCA_002314945.1,DCHV01000026.1_43,dark_negative
GB_GCA_009699205.1,WLOP01000003.1_11,dark_negative
RS_GCF_900696045.1,NZ_LR216287.1_2989,dark_negative
RS_GCF_001421565.1,NZ_LMKQ01000001.1_120,dark_negative
GB_GCA_002314945.1,DCHV01000032.1_69,dark_negative
GB_GCA_902780505.1,CACZFN010000009.1_11,dark_negative
GB_GCA_003151665.1,PLYD01000083.1_6,dark_negative
GB_GCA_000739515.1,DF820456.1_500,dark_negative
GB_GCA_003135055.1,PLDF01000210.1_49,dark_negative
RS_GCF_016811915.1,NZ_CP069127.1_4096,dark_negative
