genome_accession,protein_id,category,emb_row,role,is_positive,phylum,length_aa,pfam_family,distance,pvalue,novelty,baseline_distance
GB_GCA_014360465.1,JACIXQ010000009.1_35,dark_negative,15446,query,False,JACIXR01,65,,0.022531267990424465,0.2211171388386578,0.7788828611613422,0.022531267990424465
RS_GCF_003958645.1,NZ_RXLO01000002.1_557,dark_negative,5932,query,False,Bacteroidota,221,,0.02253100681714406,0.22115062621391735,0.7788493737860827,0.02253100681714406
RS_GCF_018131225.1,NZ_JAFCMM010000002.1_881,dark_negative,30112,query,False,Proteobacteria,363,,0.022531242582240575,0.22115062621391735,0.7788493737860827,0.022531242582240575
GB_GCA_001873945.1,MNYI01000060.1_6,dark_negative,17440,query,False,UBA9089,136,,0.022529802071117388,0.2211841135891769,0.7788158864108231,0.022529802071117388
GB_GCA_002686915.1,NYYY01000029.1_2,dark_negative,4452,query,False,ARS69,364,,0.022530485100313812,0.2211841135891769,0.7788158864108231,0.022530485100313812
GB_GCA_016192455.1,JACPUC010000007.1_86,dark_negative,32494,query,False,JACPUC01,131,,0.02252983564447577,0.2211841135891769,0.7788158864108231,0.02252983564447577
GB_GCA_013202295.1,JABMRT010000275.1_11,dark_negative,13039,query,False,QNDG01,124,,0.022527734937739474,0.22131806309021496,0.778681936909785,0.022527734937739474
RS_GCF_002929705.1,NZ_PJIN01000001.1_256,dark_negative,26433,query,False,Actinobacteriota,82,,0.02252741062826835,0.22131806309021496,0.778681936909785,0.02252741062826835
GB_GCA_002371675.1,DFGE01000014.1_20,dark_negative,31669,query,False,Firmicutes_A,691,,0.022526896323501244,0.2213515504654745,0.7786484495345255,0.022526896323501244
GB_GCA_016933595.1,JAFGAQ010000262.1_18,dark_negative,17591,query,False,Verrucomicrobiota,50,,0.022526214952120083,0.22138503784073404,0.778614962159266,0.022526214952120083
RS_GCF_900696045.1,NZ_LR216287.1_940,positive,573,query,True,Thermoproteota,145,,0.02252604928446602,0.22138503784073404,0.778614962159266,0.02252604928446602
GB_GCA_016931355.1,JAFGEX010000360.1_17,positive,2588,query,True,QNDG01,442,,0.022525333813534897,0.2214185252159936,0.7785814747840064,0.022525333813534897
GB_GCA_003135055.1,PLDF01000339.1_9,dark_negative,17016,query,False,Acidobacteriota,162,,0.022525388807883885,0.2214185252159936,0.7785814747840064,0.022525388807883885
GB_GCA_002403115.1,DHHE01000165.1_3,dark_negative,25198,query,False,Edwardsbacteria,358,,0.022524492325341216,0.22145201259125313,0.7785479874087469,0.022524492325341216
GB_GCA_016934125.1,JAFGTL010000083.1_6,dark_negative,5536,query,False,Hydrogenedentota,392,,0.022524636688776356,0.22145201259125313,0.7785479874087469,0.022524636688776356
GB_GCA_016931385.1,JAFGEV010000343.1_25,positive,2607,query,True,Bacteroidota,194,,0.022523549218946615,0.22148549996651268,0.7785145000334873,0.022523549218946615
GB_GCA_003554345.1,PWGE01000166.1_6,dark_negative,30479,query,False,T1SED10-198M,64,,0.022522284977078266,0.2215189873417721,0.7784810126582279,0.022522284977078266
GB_GCA_013791675.1,VMTI01000042.1_4,positive,2068,query,True,CG03,87,,0.02252299364362025,0.2215189873417721,0.7784810126582279,0.02252299364362025
RS_GCF_016107545.1,NZ_JABASS010000009.1_19,dark_negative,12531,query,False,Proteobacteria,561,,0.022520214225643743,0.2215859620922912,0.7784140379077088,0.022520214225643743
GB_GCA_004347925.1,QNVD01000301.1_6,positive,156,query,True,Hadarchaeota,248,,0.02251906183369177,0.22161944946755074,0.7783805505324493,0.02251906183369177
GB_GCA_018812485.1,JAHJDO010000025.1_1,dark_negative,17284,query,False,JAHJDO01,145,,0.02251754172158451,0.2216529368428103,0.7783470631571897,0.02251754172158451
RS_GCF_004216695.1,NZ_SGXC01000003.1_297,dark_negative,20732,query,False,Proteobacteria,613,,0.022517178832310657,0.2217533989685888,0.7782466010314112,0.022517178832310657
GB_GCA_014584345.1,JACTNB010000013.1_242,dark_negative,28884,query,False,Planctomycetota,164,,0.022516063728285674,0.22185386109436744,0.7781461389056326,0.022516063728285674
GB_GCA_012839755.1,DUMP01000073.1_10,dark_negative,31598,query,False,DTU030,185,,0.02251520485398175,0.22185386109436744,0.7781461389056326,0.02251520485398175
GB_GCA_002402105.1,NVVD01000018.1_61,dark_negative,33571,query,False,UBP17,156,,0.02251211394127286,0.221887348469627,0.778112651530373,0.02251211394127286
GB_GCA_001803565.1,MHDQ01000139.1_3,dark_negative,30445,query,False,Nitrospinota_B,68,,0.022508711142043315,0.22192083584488653,0.7780791641551135,0.022508711142043315
RS_GCF_000712135.1,NZ_JOOE01000002.1_500,dark_negative,14395,query,False,Proteobacteria,134,,0.02251008706781952,0.22192083584488653,0.7780791641551135,0.02251008706781952
GB_GCA_003136635.1,PLFD01000053.1_8,dark_negative,18266,query,False,FCPU426,244,,0.022509250721169827,0.22192083584488653,0.7780791641551135,0.022509250721169827
GB_GCA_003551705.1,PUNJ01000139.1_5,dark_negative,20729,query,False,Chloroflexota,63,,0.02251033919900316,0.22192083584488653,0.7780791641551135,0.02251033919900316
RS_GCF_000318095.2,NZ_KB290702.1_22,dark_negative,8306,query,False,Bacteroidota,117,,0.022507964430511108,0.22195432322014597,0.778045676779854,0.022507964430511108
GB_GCA_013360215.1,JABWCP010000008.1_98,dark_negative,6385,query,False,CLD3,93,,0.022508528167267894,0.22195432322014597,0.778045676779854,0.022508528167267894
GB_GCA_003599815.1,QZJZ01000064.1_2,dark_negative,10386,query,False,Aureabacteria,77,,0.022507767337688778,0.22195432322014597,0.778045676779854,0.022507767337688778
GB_GCA_014360335.1,JACIXS010000211.1_1,dark_negative,28150,query,False,DUMJ01,83,,0.022506555817168407,0.2219878105954055,0.7780121894045945,0.022506555817168407
GB_GCA_000494225.1,AWOA01000019.1_47,dark_negative,17682,query,False,Calescibacterota,36,,0.02250628808960442,0.2220547853459246,0.7779452146540754,0.02250628808960442
RS_GCF_000314995.1,NZ_BAEO01000010.1_86,dark_negative,9711,query,False,Proteobacteria,173,,0.022505609517780155,0.22208827272118414,0.7779117272788159,0.022505609517780155
GB_GCA_000224475.1,CP002988.1_2650,dark_negative,27154,query,False,Halobacteriota,88,,0.022505008867846166,0.22208827272118414,0.7779117272788159,0.022505008867846166
GB_GCA_013359265.1,JABWCD010000030.1_112,dark_negative,33245,query,False,Hydrogenedentota,545,,0.0225036682765672,0.2222891969727413,0.7777108030272587,0.0225036682765672
GB_GCA_002327255.1,DCUM01000194.1_5,dark_negative,11537,query,False,KSB1,345,,0.02250210851420331,0.22232268434800084,0.7776773156519992,0.02250210851420331
GB_GCA_002068205.1,MVZB01000382.1_1,dark_negative,16530,query,False,Sumerlaeota,827,,0.022500698358616476,0.22235617172326028,0.7776438282767397,0.022500698358616476
GB_GCA_001873295.1,MNYW01000004.1_13,dark_negative,16388,query,False,CG2-30-70-394,116,,0.022501711578062866,0.22235617172326028,0.7776438282767397,0.022501711578062866
GB_GCA_016196885.1,JACPWU010000021.1_75,dark_negative,22169,query,False,JACPWU01,84,,0.022499841275979725,0.22238965909851982,0.7776103409014802,0.022499841275979725
RS_GCF_900142785.1,NZ_FRCD01000002.1_183,dark_negative,32526,query,False,Bacteroidota,88,,0.02249956687022774,0.22242314647377937,0.7775768535262206,0.02249956687022774
RS_GCF_014645315.1,NZ_BMLQ01000008.1_77,dark_negative,22276,query,False,Actinobacteriota,184,,0.022499364249253806,0.22242314647377937,0.7775768535262206,0.022499364249253806
GB_GCA_001797335.1,MGPE01000002.1_107,positive,50,query,True,Bdellovibrionota_E,113,,0.02249890296990049,0.2224566338490389,0.7775433661509611,0.02249890296990049
GB_GCA_016931415.1,JAFGEW010000006.1_8,dark_negative,9460,query,False,JABMQX01,308,,0.022498615412879074,0.2224566338490389,0.7775433661509611,0.022498615412879074
GB_GCA_003663585.1,QMTU01000011.1_10,dark_negative,17948,query,False,Thermoplasmatota,281,,0.0224978145262541,0.22249012122429845,0.7775098787757015,0.0224978145262541
RS_GCF_000382385.1,NZ_KB908331.1_6,dark_negative,31869,query,False,Bacteroidota,343,,0.022496885126142542,0.222523608599558,0.777476391400442,0.022496885126142542
GB_GCA_016844955.1,JAERTH010000111.1_3,dark_negative,13064,query,False,Marinisomatota,81,,0.022497397272549912,0.222523608599558,0.777476391400442,0.022497397272549912
GB_GCA_001784175.1,MFPR01000020.1_39,dark_negative,25055,query,False,Lindowbacteria,501,,0.02249641688617392,0.22259058335007698,0.777409416649923,0.02249641688617392
RS_GCF_002352765.1,NZ_KZ293963.1_523,dark_negative,14508,query,False,Firmicutes,51,,0.02249511858324358,0.2226910454758556,0.7773089545241444,0.02249511858324358
GB_GCA_003447545.1,DLYX01000112.1_2,dark_negative,23465,query,False,Desulfobacterota_B,113,,0.022491000173959153,0.22279150760163413,0.7772084923983659,0.022491000173959153
GB_GCA_018970025.1,JAGWXF010000017.1_6,positive,3007,query,True,Actinobacteriota,638,,0.022492104305671567,0.22279150760163413,0.7772084923983659,0.022492104305671567
GB_GCA_905479535.1,CAJQMW010000266.1_5,positive,3222,query,True,Bacteroidota,87,,0.022491808134959324,0.22279150760163413,0.7772084923983659,0.022491808134959324
GB_GCA_002727195.1,PBWH01000016.1_18,dark_negative,4911,query,False,Latescibacterota,155,,0.022490590146314982,0.22279150760163413,0.7772084923983659,0.022490590146314982
GB_GCA_905479535.1,CAJQMW010000322.1_1,dark_negative,29291,query,False,Bacteroidota,429,,0.02249278377617947,0.22279150760163413,0.7772084923983659,0.02249278377617947
GB_GCA_004347925.1,QNVD01000244.1_3,dark_negative,18541,query,False,Hadarchaeota,235,,0.02248944008718421,0.22282499497689368,0.7771750050231063,0.02248944008718421
GB_GCA_003645115.1,QNEG01000312.1_1,dark_negative,10037,query,False,UBP14,89,,0.022489708817225097,0.22282499497689368,0.7771750050231063,0.022489708817225097
RS_GCF_016811915.1,NZ_CP069127.1_5493,dark_negative,14509,query,False,Firmicutes,51,,0.02248969578048532,0.22282499497689368,0.7771750050231063,0.02248969578048532
GB_GCA_007132505.1,SLOM01000036.1_6,positive,1504,query,True,Sumerlaeota,277,,0.022490049303211433,0.22282499497689368,0.7771750050231063,0.022490049303211433
GB_GCA_014584345.1,JACTNB010000013.1_201,dark_negative,32513,query,False,Planctomycetota,132,,0.02248858508955067,0.22289196972741276,0.7771080302725872,0.02248858508955067
GB_GCA_007132905.1,SLNR01000154.1_1,dark_negative,12640,query,False,SLNR01,84,,0.022488140549376777,0.22289196972741276,0.7771080302725872,0.022488140549376777
GB_GCA_011388315.1,DRYD01000113.1_9,dark_negative,12241,query,False,DRYD01,116,,0.022487864425045558,0.22289196972741276,0.7771080302725872,0.022487864425045558
GB_GCA_001303705.1,LJUI01000031.1_6,dark_negative,24016,query,False,TA06,179,,0.02248641662194193,0.2229254571026723,0.7770745428973277,0.02248641662194193
GB_GCA_016931385.1,JAFGEV010000011.1_1,dark_negative,27285,query,False,Bacteroidota,204,,0.022486356635289927,0.2229254571026723,0.7770745428973277,0.022486356635289927
GB_GCA_900758955.1,CAAETL010000272.1_2,dark_negative,4858,query,False,Firmicutes_A,253,,0.02248584262996678,0.22295894447793185,0.7770410555220681,0.02248584262996678
GB_GCA_007136585.1,SLGR01000196.1_2,positive,1516,query,True,CG03,81,,0.022483245484659454,0.22302591922845083,0.7769740807715492,0.022483245484659454
GB_GCA_005788585.1,SYBY01000105.1_2,dark_negative,6480,query,False,Actinobacteriota,212,,0.022483440940146916,0.22302591922845083,0.7769740807715492,0.022483440940146916
GB_GCA_016288775.1,JAEELG010000013.1_8,dark_negative,24960,query,False,Bacteroidota,386,,0.022482698445213046,0.22302591922845083,0.7769740807715492,0.022482698445213046
RS_GCF_001888165.1,NZ_CP015455.1_1574,positive,3556,query,True,Desulfobacterota,177,,0.02248224406694297,0.22305940660371038,0.7769405933962896,0.02248224406694297
GB_GCA_902573385.1,CACGJS010000005.1_22,dark_negative,5493,query,False,Proteobacteria,44,,0.022481833632317084,0.22312638135422946,0.7768736186457705,0.022481833632317084
GB_GCA_013203085.1,JABMQX010000571.1_3,dark_negative,12625,query,False,JABMQX01,286,,0.022480660405863318,0.22312638135422946,0.7768736186457705,0.022480660405863318
GB_GCA_000224475.1,CP002989.1_505,dark_negative,11725,query,False,Halobacteriota,122,,0.02247923733184587,0.22319335610474855,0.7768066438952514,0.02247923733184587
GB_GCA_900555035.1,USJX01000003.1_30,dark_negative,13579,query,False,Bacteroidota,236,,0.022478115578937218,0.22319335610474855,0.7768066438952514,0.022478115578937218
GB_GCA_900554615.1,USIB01000018.1_6,dark_negative,30066,query,False,Firmicutes,167,,0.0224801116070245,0.22319335610474855,0.7768066438952514,0.0224801116070245
GB_GCA_016288775.1,JAEELG010000085.1_5,dark_negative,24933,query,False,Bacteroidota,509,,0.022476866132174568,0.22319335610474855,0.7768066438952514,0.022476866132174568
RS_GCF_900098745.1,NZ_FQTT01000011.1_220,dark_negative,30489,query,False,Actinobacteriota,69,,0.02247923257565936,0.22319335610474855,0.7768066438952514,0.02247923257565936
GB_GCA_002345475.1,DDWC01000008.1_7,dark_negative,23993,query,False,Firmicutes_H,131,,0.022479152328093454,0.22319335610474855,0.7768066438952514,0.022479152328093454
GB_GCA_013360215.1,JABWCP010000009.1_8,positive,2058,query,True,CLD3,95,,0.022479787154262222,0.22319335610474855,0.7768066438952514,0.022479787154262222
RS_GCF_001427125.1,NZ_LMGK01000022.1_233,dark_negative,14638,query,False,Proteobacteria,124,,0.022480002249787013,0.22319335610474855,0.7768066438952514,0.022480002249787013
GB_GCA_009841265.1,VXMB01000014.1_92,dark_negative,14480,query,False,JAAXHH01,50,,0.022476045841927063,0.22326033085526753,0.7767396691447325,0.022476045841927063
GB_GCA_013139905.1,WSZW01000008.1_41,dark_negative,33251,query,False,EX4484-52,198,,0.022476307104612216,0.22326033085526753,0.7767396691447325,0.022476307104612216
GB_GCA_018970025.1,JAGWXF010000003.1_131,dark_negative,29133,query,False,Actinobacteriota,130,,0.022474524134288208,0.22342776773156525,0.7765722322684347,0.022474524134288208
GB_GCA_017613855.1,JAGACY010000021.1_4,dark_negative,11567,query,False,Myxococcota,64,,0.0224707769220434,0.22346125510682469,0.7765387448931753,0.0224707769220434
RS_GCF_009864005.1,NZ_WEZQ01000006.1_91,dark_negative,30385,query,False,Firmicutes,242,,0.022472222517609185,0.22346125510682469,0.7765387448931753,0.022472222517609185
GB_GCA_013285685.1,JABDHD010000060.1_8,dark_negative,5411,query,False,Bacteroidota,57,,0.022473191515076874,0.22346125510682469,0.7765387448931753,0.022473191515076874
GB_GCA_903915615.1,CAIWTR010000651.1_1,dark_negative,31804,query,False,Armatimonadota,301,,0.02247135638303368,0.22346125510682469,0.7765387448931753,0.02247135638303368
GB_GCA_016192455.1,JACPUC010000018.1_40,dark_negative,26250,query,False,JACPUC01,52,,0.02247326408287238,0.22346125510682469,0.7765387448931753,0.02247326408287238
GB_GCA_003485015.1,DNCN01000029.1_8,dark_negative,7113,query,False,UBA9089,70,,0.02247235999349868,0.22346125510682469,0.7765387448931753,0.02247235999349868
GB_GCA_016931415.1,JAFGEW010000010.1_1,dark_negative,21575,query,False,JABMQX01,126,,0.02246973926413758,0.22349474248208423,0.7765052575179158,0.02246973926413758
RS_GCF_900582195.1,NZ_UTHA01000221.1_88,dark_negative,7067,query,False,Proteobacteria,156,,0.022469052941201495,0.22359520460786286,0.7764047953921371,0.022469052941201495
RS_GCF_016786325.1,NZ_JADWYU010000208.1_8,dark_negative,7413,query,False,Actinobacteriota,113,,0.022467901563232195,0.2236286919831224,0.7763713080168776,0.022467901563232195
GB_GCA_910586315.1,CAJUIP010000032.1_3,dark_negative,31275,query,False,Firmicutes_A,575,,0.022467768926265452,0.2236286919831224,0.7763713080168776,0.022467768926265452
GB_GCA_011388315.1,DRYD01000141.1_19,dark_negative,18142,query,False,DRYD01,282,,0.022468509497961885,0.2236286919831224,0.7763713080168776,0.022468509497961885
RS_GCF_000378005.1,NZ_KB899040.1_255,positive,3349,query,True,Coprothermobacterota,221,,0.022467353765500863,0.22366217935838184,0.7763378206416182,0.022467353765500863
GB_GCA_001730085.1,MDLB01000086.1_6,dark_negative,5093,query,False,GCA-001730085,412,,0.022466006372858095,0.22366217935838184,0.7763378206416182,0.022466006372858095
GB_GCA_009777175.1,WRMI01000025.1_7,dark_negative,18674,query,False,Bacteroidota,70,,0.022464109487909424,0.2238631036099391,0.7761368963900609,0.022464109487909424
GB_GCA_001304015.1,LJUY01000033.1_24,dark_negative,23728,query,False,TA06_A,38,,0.022462227211975973,0.22399705311097717,0.7760029468890228,0.022462227211975973
RS_GCF_003444775.1,NZ_CP021084.1_210,dark_negative,23302,query,False,Deinococcota,162,,0.02246293599359552,0.22399705311097717,0.7760029468890228,0.02246293599359552
GB_GCA_015486655.1,WFRF01000113.1_3,dark_negative,7898,query,False,WOR-3,149,,0.02246132048326237,0.22403054048623672,0.7759694595137633,0.02246132048326237
GB_GCA_016713535.1,JADJOY010000003.1_311,dark_negative,12445,query,False,JADJOY01,112,,0.0224604833151133,0.22406402786149626,0.7759359721385037,0.0224604833151133
GB_GCA_016844955.1,JAERTH010000071.1_3,dark_negative,6969,query,False,Marinisomatota,130,,0.022459575650503917,0.22406402786149626,0.7759359721385037,0.022459575650503917
GB_GCA_012520995.1,JAAYNI010000014.1_13,dark_negative,10522,query,False,Riflebacteria,93,,0.022460172986842664,0.22406402786149626,0.7759359721385037,0.022460172986842664
GB_GCA_016188625.1,JACPHL010000172.1_3,dark_negative,17105,query,False,Methylomirabilota,74,,0.02245891810686862,0.2240975152367557,0.7759024847632443,0.02245891810686862
GB_GCA_013285685.1,JABDHD010000033.1_9,positive,1998,query,True,Bacteroidota,320,,0.022457453483084124,0.22419797736253433,0.7758020226374657,0.022457453483084124
RS_GCF_003992615.1,NZ_RZMY01000004.1_18,dark_negative,7018,query,False,Bacteroidota,100,,0.022455365836807583,0.22429843948831285,0.7757015605116871,0.022455365836807583
GB_GCA_016929575.1,JAFGIQ010000307.1_4,positive,2578,query,True,FCPU426,113,,0.02245535006609778,0.22429843948831285,0.7757015605116871,0.02245535006609778
GB_GCA_016929465.1,JAFGIT010000132.1_4,dark_negative,5612,query,False,B130-G9,66,,0.022454655958650194,0.22436541423883194,0.7756345857611681,0.022454655958650194
GB_GCA_016196885.1,JACPWU010000039.1_19,dark_negative,14295,query,False,JACPWU01,66,,0.022454065765248932,0.22436541423883194,0.7756345857611681,0.022454065765248932
GB_GCA_016235675.1,JACRJN010000183.1_16,dark_negative,11732,query,False,SZUA-182,92,,0.022452928525995584,0.22446587636461057,0.7755341236353894,0.022452928525995584
GB_GCA_014360585.1,JACIXG010000051.1_10,dark_negative,17386,query,False,Actinobacteriota,338,,0.02245169198515542,0.22449936373987012,0.7755006362601299,0.02245169198515542
